state,player,mcts_distribution
"[[[0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]]

 [[0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]]]",1,"[('0000', 0.0707070707070707), ('0001', 0.050505050505050504), ('0002', 0.020202020202020204), ('0003', 0.050505050505050504), ('0100', 0.050505050505050504), ('0101', 0.020202020202020204), ('0102', 0.0707070707070707), ('0103', 0.050505050505050504), ('0200', 0.1111111111111111), ('0201', 0.26262626262626265), ('0202', 0.050505050505050504), ('0203', 0.050505050505050504), ('0300', 0.08080808080808081), ('0301', 0.020202020202020204), ('0302', 0.020202020202020204), ('0303', 0.020202020202020204)]"
"[[[0. 1. 0. 1.]
  [1. 0. 0. 1.]
  [0. 1. 1. 1.]
  [0. 0. 0. 0.]]

 [[0. 0. 1. 0.]
  [0. 1. 1. 0.]
  [0. 0. 0. 0.]
  [1. 1. 0. 1.]]]",-1,"[('0000', 0.5), ('0200', 0.5), ('0302', 0.0)]"
"[[[0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]]

 [[0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]]]",1,"[('0000', 0.020202020202020204), ('0001', 0.0707070707070707), ('0002', 0.04040404040404041), ('0003', 0.020202020202020204), ('0100', 0.08080808080808081), ('0101', 0.050505050505050504), ('0102', 0.08080808080808081), ('0103', 0.08080808080808081), ('0200', 0.020202020202020204), ('0201', 0.1919191919191919), ('0202', 0.020202020202020204), ('0203', 0.0707070707070707), ('0300', 0.1919191919191919), ('0301', 0.020202020202020204), ('0302', 0.020202020202020204), ('0303', 0.020202020202020204)]"
"[[[0. 0. 0. 1.]
  [1. 0. 0. 1.]
  [0. 1. 1. 1.]
  [0. 0. 0. 0.]]

 [[0. 0. 1. 0.]
  [0. 1. 1. 0.]
  [0. 0. 0. 0.]
  [1. 1. 0. 0.]]]",-1,"[('0000', 0.1111111111111111), ('0001', 0.1111111111111111), ('0200', 0.1111111111111111), ('0302', 0.2222222222222222), ('0303', 0.4444444444444444)]"
"[[[0. 0. 0. 1.]
  [1. 0. 0. 1.]
  [0. 1. 1. 1.]
  [0. 0. 0. 0.]]

 [[0. 0. 1. 0.]
  [0. 1. 1. 0.]
  [0. 0. 0. 0.]
  [1. 1. 0. 1.]]]",1,"[('0000', 0.3333333333333333), ('0001', 0.3333333333333333), ('0200', 0.3333333333333333), ('0302', 0.0)]"
"[[[0. 0. 0. 1.]
  [1. 0. 0. 1.]
  [0. 1. 0. 0.]
  [0. 0. 0. 0.]]

 [[0. 0. 1. 0.]
  [0. 1. 1. 0.]
  [0. 0. 0. 0.]
  [1. 0. 0. 0.]]]",1,"[('0000', 0.0958904109589041), ('0001', 0.0136986301369863), ('0200', 0.0821917808219178), ('0202', 0.1643835616438356), ('0203', 0.2465753424657534), ('0301', 0.136986301369863), ('0302', 0.1917808219178082), ('0303', 0.0684931506849315)]"
"[[[0. 0. 0. 1.]
  [1. 0. 0. 1.]
  [0. 1. 0. 1.]
  [0. 0. 0. 0.]]

 [[0. 0. 1. 0.]
  [0. 1. 1. 0.]
  [0. 0. 0. 0.]
  [1. 0. 0. 0.]]]",-1,"[('0000', 0.10526315789473684), ('0001', 0.21052631578947367), ('0200', 0.10526315789473684), ('0202', 0.10526315789473684), ('0301', 0.2631578947368421), ('0302', 0.10526315789473684), ('0303', 0.10526315789473684)]"
"[[[0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [1. 0. 0. 0.]]

 [[0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]]]",-1,"[('0000', 0.06060606060606061), ('0001', 0.06060606060606061), ('0002', 0.020202020202020204), ('0003', 0.050505050505050504), ('0100', 0.1717171717171717), ('0101', 0.04040404040404041), ('0102', 0.06060606060606061), ('0103', 0.08080808080808081), ('0200', 0.1414141414141414), ('0201', 0.13131313131313133), ('0202', 0.030303030303030304), ('0203', 0.06060606060606061), ('0301', 0.020202020202020204), ('0302', 0.020202020202020204), ('0303', 0.050505050505050504)]"
"[[[0. 1. 0. 1.]
  [1. 0. 0. 1.]
  [0. 1. 1. 1.]
  [0. 0. 0. 0.]]

 [[0. 0. 1. 0.]
  [0. 1. 1. 0.]
  [1. 0. 0. 0.]
  [1. 1. 0. 1.]]]",1,"[('0000', 1.0), ('0302', 0.0)]"
"[[[0. 0. 0. 1.]
  [1. 0. 0. 1.]
  [0. 1. 0. 1.]
  [0. 0. 0. 0.]]

 [[0. 0. 1. 0.]
  [0. 1. 1. 0.]
  [0. 0. 0. 0.]
  [1. 1. 0. 0.]]]",1,"[('0000', 0.25), ('0001', 0.25), ('0200', 0.25), ('0202', 0.25), ('0302', 0.0), ('0303', 0.0)]"
"[[[0. 0. 0. 0.]
  [0. 1. 0. 0.]
  [0. 0. 0. 0.]
  [1. 0. 0. 0.]]

 [[0. 0. 0. 0.]
  [1. 0. 0. 0.]
  [0. 0. 1. 0.]
  [0. 0. 0. 0.]]]",1,"[('0000', 0.04040404040404041), ('0001', 0.04040404040404041), ('0002', 0.1717171717171717), ('0003', 0.0707070707070707), ('0102', 0.13131313131313133), ('0103', 0.06060606060606061), ('0200', 0.04040404040404041), ('0201', 0.1414141414141414), ('0203', 0.10101010101010101), ('0301', 0.08080808080808081), ('0302', 0.04040404040404041), ('0303', 0.08080808080808081)]"
"[[[0. 0. 0. 0.]
  [0. 1. 0. 0.]
  [0. 0. 0. 0.]
  [1. 0. 0. 0.]]

 [[0. 0. 0. 0.]
  [1. 0. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]]]",-1,"[('0000', 0.0707070707070707), ('0001', 0.0707070707070707), ('0002', 0.050505050505050504), ('0003', 0.09090909090909091), ('0102', 0.10101010101010101), ('0103', 0.030303030303030304), ('0200', 0.050505050505050504), ('0201', 0.10101010101010101), ('0202', 0.15151515151515152), ('0203', 0.0707070707070707), ('0301', 0.10101010101010101), ('0302', 0.030303030303030304), ('0303', 0.08080808080808081)]"
"[[[0. 0. 1. 1.]
  [0. 1. 0. 1.]
  [0. 0. 0. 0.]
  [1. 0. 0. 0.]]

 [[0. 1. 0. 0.]
  [1. 0. 0. 0.]
  [1. 1. 1. 0.]
  [0. 0. 0. 0.]]]",1,"[('0000', 0.05555555555555555), ('0102', 0.05555555555555555), ('0203', 0.6111111111111112), ('0301', 0.05555555555555555), ('0302', 0.05555555555555555), ('0303', 0.16666666666666666)]"
"[[[0. 0. 1. 0.]
  [0. 1. 0. 0.]
  [0. 0. 0. 0.]
  [1. 0. 0. 0.]]

 [[0. 0. 0. 0.]
  [1. 0. 0. 0.]
  [0. 0. 1. 0.]
  [0. 0. 0. 0.]]]",-1,"[('0000', 0.15), ('0001', 0.05), ('0003', 0.15), ('0102', 0.05), ('0103', 0.05), ('0200', 0.3), ('0201', 0.05), ('0203', 0.05), ('0301', 0.05), ('0302', 0.05), ('0303', 0.05)]"
"[[[0. 0. 1. 1.]
  [0. 1. 0. 1.]
  [0. 0. 0. 1.]
  [1. 0. 0. 0.]]

 [[0. 1. 0. 0.]
  [1. 0. 0. 0.]
  [1. 1. 1. 0.]
  [0. 0. 0. 0.]]]",-1,"[('0000', 0.2222222222222222), ('0102', 0.1111111111111111), ('0301', 0.1111111111111111), ('0302', 0.1111111111111111), ('0303', 0.4444444444444444)]"
"[[[0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [1. 0. 0. 0.]]

 [[0. 0. 0. 0.]
  [1. 0. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]]]",1,"[('0000', 0.04040404040404041), ('0001', 0.08080808080808081), ('0002', 0.06060606060606061), ('0003', 0.18181818181818182), ('0101', 0.1919191919191919), ('0102', 0.010101010101010102), ('0103', 0.04040404040404041), ('0200', 0.04040404040404041), ('0201', 0.010101010101010102), ('0202', 0.09090909090909091), ('0203', 0.0707070707070707), ('0301', 0.010101010101010102), ('0302', 0.08080808080808081), ('0303', 0.09090909090909091)]"
"[[[0. 0. 1. 1.]
  [0. 1. 0. 1.]
  [0. 0. 0. 0.]
  [1. 0. 0. 0.]]

 [[0. 0. 0. 0.]
  [1. 0. 0. 0.]
  [1. 1. 1. 0.]
  [0. 0. 0. 0.]]]",-1,"[('0000', 0.3333333333333333), ('0001', 0.3333333333333333), ('0102', 0.3333333333333333), ('0203', 0.0), ('0301', 0.0), ('0302', 0.0), ('0303', 0.0)]"
"[[[0. 0. 1. 0.]
  [0. 1. 0. 1.]
  [0. 0. 0. 0.]
  [1. 0. 0. 0.]]

 [[0. 0. 0. 0.]
  [1. 0. 0. 0.]
  [1. 1. 1. 0.]
  [0. 0. 0. 0.]]]",1,"[('0000', 0.07142857142857142), ('0001', 0.07142857142857142), ('0003', 0.2857142857142857), ('0102', 0.21428571428571427), ('0203', 0.07142857142857142), ('0301', 0.07142857142857142), ('0302', 0.07142857142857142), ('0303', 0.14285714285714285)]"
"[[[0. 0. 1. 0.]
  [0. 1. 0. 0.]
  [0. 0. 0. 0.]
  [1. 0. 0. 0.]]

 [[0. 0. 0. 0.]
  [1. 0. 0. 0.]
  [1. 0. 1. 0.]
  [0. 0. 0. 0.]]]",1,"[('0000', 0.2), ('0001', 0.2), ('0003', 0.2), ('0102', 0.2), ('0103', 0.2), ('0201', 0.0), ('0203', 0.0), ('0301', 0.0), ('0302', 0.0), ('0303', 0.0)]"
"[[[0. 0. 1. 0.]
  [0. 1. 0. 1.]
  [0. 0. 0. 0.]
  [1. 0. 0. 0.]]

 [[0. 0. 0. 0.]
  [1. 0. 0. 0.]
  [1. 0. 1. 0.]
  [0. 0. 0. 0.]]]",-1,"[('0000', 0.04), ('0001', 0.04), ('0003', 0.04), ('0102', 0.04), ('0201', 0.24), ('0203', 0.16), ('0301', 0.2), ('0302', 0.08), ('0303', 0.16)]"
"[[[0. 0. 0. 1.]
  [0. 0. 1. 0.]
  [0. 0. 1. 0.]
  [0. 0. 0. 0.]]

 [[0. 0. 0. 0.]
  [0. 1. 0. 1.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]]]",-1,"[('0000', 0.05660377358490566), ('0001', 0.1509433962264151), ('0002', 0.05660377358490566), ('0100', 0.05660377358490566), ('0200', 0.05660377358490566), ('0201', 0.1509433962264151), ('0203', 0.1509433962264151), ('0300', 0.05660377358490566), ('0301', 0.05660377358490566), ('0302', 0.1509433962264151), ('0303', 0.05660377358490566)]"
"[[[0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]]

 [[0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]]]",1,"[('0000', 0.0707070707070707), ('0001', 0.0707070707070707), ('0002', 0.04040404040404041), ('0003', 0.020202020202020204), ('0100', 0.020202020202020204), ('0101', 0.020202020202020204), ('0102', 0.1111111111111111), ('0103', 0.06060606060606061), ('0200', 0.10101010101010101), ('0201', 0.050505050505050504), ('0202', 0.1919191919191919), ('0203', 0.020202020202020204), ('0300', 0.050505050505050504), ('0301', 0.04040404040404041), ('0302', 0.020202020202020204), ('0303', 0.1111111111111111)]"
"[[[0. 0. 1. 1.]
  [0. 1. 1. 1.]
  [0. 0. 0. 1.]
  [1. 0. 0. 0.]]

 [[0. 1. 0. 0.]
  [1. 0. 0. 0.]
  [1. 1. 1. 0.]
  [0. 0. 0. 1.]]]",-1,"[('0000', 0.5), ('0301', 0.5), ('0302', 0.0)]"
"[[[0. 0. 1. 1.]
  [0. 1. 1. 1.]
  [0. 0. 0. 1.]
  [1. 0. 0. 0.]]

 [[1. 1. 0. 0.]
  [1. 0. 0. 0.]
  [1. 1. 1. 0.]
  [0. 0. 0. 1.]]]",1,"[('0301', 1.0), ('0302', 0.0)]"
"[[[0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 1. 0.]
  [0. 0. 0. 0.]]

 [[0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]]]",-1,"[('0000', 0.020202020202020204), ('0001', 0.020202020202020204), ('0002', 0.020202020202020204), ('0003', 0.1111111111111111), ('0100', 0.04040404040404041), ('0101', 0.2727272727272727), ('0102', 0.04040404040404041), ('0103', 0.08080808080808081), ('0200', 0.06060606060606061), ('0201', 0.08080808080808081), ('0203', 0.020202020202020204), ('0300', 0.020202020202020204), ('0301', 0.020202020202020204), ('0302', 0.1717171717171717), ('0303', 0.020202020202020204)]"
"[[[0. 0. 0. 1.]
  [0. 0. 0. 0.]
  [0. 0. 1. 0.]
  [0. 0. 0. 0.]]

 [[0. 0. 0. 0.]
  [0. 1. 0. 1.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]]]",1,"[('0000', 0.020202020202020204), ('0001', 0.0707070707070707), ('0002', 0.020202020202020204), ('0100', 0.06060606060606061), ('0102', 0.5757575757575758), ('0200', 0.020202020202020204), ('0201', 0.010101010101010102), ('0203', 0.0707070707070707), ('0300', 0.06060606060606061), ('0301', 0.010101010101010102), ('0302', 0.010101010101010102), ('0303', 0.0707070707070707)]"
"[[[0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 1. 0.]
  [0. 0. 0. 0.]]

 [[0. 0. 0. 0.]
  [0. 1. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]]]",1,"[('0000', 0.030303030303030304), ('0001', 0.09090909090909091), ('0002', 0.1414141414141414), ('0003', 0.18181818181818182), ('0100', 0.030303030303030304), ('0102', 0.13131313131313133), ('0103', 0.050505050505050504), ('0200', 0.06060606060606061), ('0201', 0.020202020202020204), ('0203', 0.020202020202020204), ('0300', 0.030303030303030304), ('0301', 0.020202020202020204), ('0302', 0.09090909090909091), ('0303', 0.10101010101010101)]"
"[[[0. 0. 1. 1.]
  [0. 1. 0. 1.]
  [0. 0. 0. 1.]
  [1. 0. 0. 0.]]

 [[0. 1. 0. 0.]
  [1. 0. 0. 0.]
  [1. 1. 1. 0.]
  [0. 0. 0. 1.]]]",1,"[('0000', 0.3333333333333333), ('0102', 0.3333333333333333), ('0301', 0.3333333333333333), ('0302', 0.0)]"
"[[[0. 0. 0. 1.]
  [0. 0. 0. 0.]
  [0. 0. 1. 0.]
  [0. 0. 0. 0.]]

 [[0. 0. 0. 0.]
  [0. 1. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]]]",-1,"[('0000', 0.0707070707070707), ('0001', 0.0707070707070707), ('0002', 0.030303030303030304), ('0100', 0.0707070707070707), ('0102', 0.12121212121212122), ('0103', 0.16161616161616163), ('0200', 0.0707070707070707), ('0201', 0.1111111111111111), ('0203', 0.030303030303030304), ('0300', 0.0707070707070707), ('0301', 0.050505050505050504), ('0302', 0.09090909090909091), ('0303', 0.050505050505050504)]"
"[[[0. 1. 0. 1.]
  [0. 0. 1. 0.]
  [1. 1. 1. 0.]
  [0. 0. 0. 0.]]

 [[0. 0. 0. 0.]
  [1. 1. 0. 1.]
  [0. 0. 0. 1.]
  [1. 1. 0. 0.]]]",1,"[('0000', 0.5), ('0002', 0.5), ('0302', 0.0), ('0303', 0.0)]"
"[[[0. 1. 0. 1.]
  [0. 0. 1. 0.]
  [0. 1. 1. 0.]
  [0. 0. 0. 0.]]

 [[0. 0. 0. 0.]
  [0. 1. 0. 1.]
  [0. 0. 0. 1.]
  [0. 1. 0. 0.]]]",-1,"[('0000', 0.09090909090909091), ('0002', 0.09090909090909091), ('0100', 0.09090909090909091), ('0200', 0.09090909090909091), ('0300', 0.45454545454545453), ('0302', 0.09090909090909091), ('0303', 0.09090909090909091)]"
"[[[1. 1. 0. 1.]
  [0. 0. 1. 0.]
  [1. 1. 1. 0.]
  [0. 0. 0. 0.]]

 [[0. 0. 0. 0.]
  [1. 1. 0. 1.]
  [0. 0. 0. 1.]
  [1. 1. 0. 0.]]]",-1,"[('0002', 1.0), ('0302', 0.0), ('0303', 0.0)]"
"[[[0. 1. 0. 1.]
  [0. 0. 1. 0.]
  [0. 1. 1. 0.]
  [0. 0. 0. 0.]]

 [[0. 0. 0. 0.]
  [0. 1. 0. 1.]
  [0. 0. 0. 1.]
  [1. 1. 0. 0.]]]",1,"[('0000', 0.25), ('0002', 0.25), ('0100', 0.25), ('0200', 0.25), ('0302', 0.0), ('0303', 0.0)]"
"[[[0. 1. 0. 1.]
  [0. 0. 1. 0.]
  [0. 0. 1. 0.]
  [0. 0. 0. 0.]]

 [[0. 0. 0. 0.]
  [0. 1. 0. 1.]
  [0. 0. 0. 1.]
  [0. 0. 0. 0.]]]",-1,"[('0000', 0.07692307692307693), ('0002', 0.19230769230769232), ('0100', 0.07692307692307693), ('0200', 0.07692307692307693), ('0201', 0.07692307692307693), ('0300', 0.07692307692307693), ('0301', 0.2692307692307692), ('0302', 0.07692307692307693), ('0303', 0.07692307692307693)]"
"[[[0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]]

 [[0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]]]",1,"[('0000', 0.04040404040404041), ('0001', 0.020202020202020204), ('0002', 0.020202020202020204), ('0003', 0.1111111111111111), ('0100', 0.050505050505050504), ('0101', 0.08080808080808081), ('0102', 0.050505050505050504), ('0103', 0.08080808080808081), ('0200', 0.08080808080808081), ('0201', 0.050505050505050504), ('0202', 0.08080808080808081), ('0203', 0.020202020202020204), ('0300', 0.06060606060606061), ('0301', 0.06060606060606061), ('0302', 0.10101010101010101), ('0303', 0.09090909090909091)]"
"[[[0. 1. 0. 1.]
  [0. 0. 1. 0.]
  [1. 1. 1. 0.]
  [0. 0. 0. 0.]]

 [[0. 0. 0. 0.]
  [0. 1. 0. 1.]
  [0. 0. 0. 1.]
  [1. 1. 0. 0.]]]",-1,"[('0000', 0.3333333333333333), ('0002', 0.3333333333333333), ('0100', 0.3333333333333333), ('0302', 0.0), ('0303', 0.0)]"
"[[[0. 1. 0. 1.]
  [0. 0. 1. 0.]
  [0. 0. 1. 0.]
  [0. 0. 0. 0.]]

 [[0. 0. 0. 0.]
  [0. 1. 0. 1.]
  [0. 0. 0. 1.]
  [0. 1. 0. 0.]]]",1,"[('0000', 0.16666666666666666), ('0002', 0.16666666666666666), ('0100', 0.16666666666666666), ('0200', 0.16666666666666666), ('0201', 0.16666666666666666), ('0300', 0.16666666666666666), ('0302', 0.0), ('0303', 0.0)]"
"[[[0. 0. 0. 1.]
  [0. 0. 1. 0.]
  [0. 0. 1. 0.]
  [0. 0. 0. 0.]]

 [[0. 0. 0. 0.]
  [0. 1. 0. 1.]
  [0. 0. 0. 1.]
  [0. 0. 0. 0.]]]",1,"[('0000', 0.14285714285714285), ('0001', 0.14285714285714285), ('0002', 0.14285714285714285), ('0100', 0.14285714285714285), ('0200', 0.14285714285714285), ('0201', 0.14285714285714285), ('0300', 0.14285714285714285), ('0301', 0.0), ('0302', 0.0), ('0303', 0.0)]"
"[[[0. 0. 0. 1.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]]

 [[0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [0. 1. 0. 0.]]]",1,"[('0000', 0.09090909090909091), ('0001', 0.06060606060606061), ('0002', 0.050505050505050504), ('0100', 0.10101010101010101), ('0101', 0.050505050505050504), ('0102', 0.09090909090909091), ('0103', 0.09090909090909091), ('0200', 0.06060606060606061), ('0201', 0.030303030303030304), ('0202', 0.030303030303030304), ('0203', 0.15151515151515152), ('0300', 0.10101010101010101), ('0302', 0.0707070707070707), ('0303', 0.020202020202020204)]"
"[[[0. 0. 0. 1.]
  [0. 0. 1. 1.]
  [0. 1. 0. 1.]
  [0. 0. 0. 0.]]

 [[0. 0. 0. 0.]
  [0. 1. 0. 0.]
  [1. 0. 0. 0.]
  [1. 1. 0. 1.]]]",1,"[('0000', 0.2), ('0001', 0.2), ('0002', 0.2), ('0100', 0.2), ('0202', 0.2), ('0302', 0.0)]"
"[[[0. 0. 0. 1.]
  [0. 0. 1. 1.]
  [0. 0. 0. 1.]
  [0. 0. 0. 0.]]

 [[0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [1. 0. 0. 0.]
  [1. 1. 0. 1.]]]",1,"[('0000', 0.14285714285714285), ('0001', 0.14285714285714285), ('0002', 0.14285714285714285), ('0100', 0.14285714285714285), ('0101', 0.14285714285714285), ('0201', 0.14285714285714285), ('0202', 0.14285714285714285), ('0302', 0.0)]"
"[[[0. 0. 0. 1.]
  [0. 0. 0. 0.]
  [0. 0. 0. 1.]
  [0. 0. 0. 0.]]

 [[0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [1. 1. 0. 0.]]]",1,"[('0000', 0.06060606060606061), ('0001', 0.04040404040404041), ('0002', 0.020202020202020204), ('0100', 0.020202020202020204), ('0101', 0.020202020202020204), ('0102', 0.13131313131313133), ('0103', 0.40404040404040403), ('0200', 0.04040404040404041), ('0201', 0.020202020202020204), ('0202', 0.020202020202020204), ('0302', 0.20202020202020202), ('0303', 0.020202020202020204)]"
"[[[0. 0. 0. 1.]
  [0. 0. 1. 1.]
  [0. 1. 0. 1.]
  [0. 0. 0. 0.]]

 [[0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [1. 0. 0. 0.]
  [1. 1. 0. 1.]]]",-1,"[('0000', 0.16666666666666666), ('0001', 0.16666666666666666), ('0002', 0.16666666666666666), ('0100', 0.16666666666666666), ('0101', 0.16666666666666666), ('0202', 0.16666666666666666), ('0302', 0.0)]"
"[[[0. 0. 0. 1.]
  [0. 0. 0. 1.]
  [0. 0. 0. 1.]
  [0. 0. 0. 0.]]

 [[0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [1. 1. 0. 1.]]]",1,"[('0000', 0.1111111111111111), ('0001', 0.1111111111111111), ('0002', 0.1111111111111111), ('0100', 0.1111111111111111), ('0101', 0.1111111111111111), ('0102', 0.1111111111111111), ('0200', 0.1111111111111111), ('0201', 0.1111111111111111), ('0202', 0.1111111111111111), ('0302', 0.0)]"
"[[[0. 0. 0. 1.]
  [0. 0. 1. 1.]
  [0. 0. 0. 1.]
  [0. 0. 0. 0.]]

 [[0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [1. 1. 0. 1.]]]",-1,"[('0000', 0.125), ('0001', 0.125), ('0002', 0.125), ('0100', 0.125), ('0101', 0.125), ('0200', 0.125), ('0201', 0.125), ('0202', 0.125), ('0302', 0.0)]"
"[[[0. 0. 0. 1.]
  [0. 0. 0. 0.]
  [0. 0. 0. 1.]
  [0. 0. 0. 0.]]

 [[0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [0. 1. 0. 0.]]]",-1,"[('0000', 0.0707070707070707), ('0001', 0.020202020202020204), ('0002', 0.020202020202020204), ('0100', 0.04040404040404041), ('0101', 0.0707070707070707), ('0102', 0.16161616161616163), ('0103', 0.12121212121212122), ('0200', 0.09090909090909091), ('0201', 0.0707070707070707), ('0202', 0.0707070707070707), ('0300', 0.1717171717171717), ('0302', 0.020202020202020204), ('0303', 0.0707070707070707)]"
"[[[0. 0. 0. 1.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]]

 [[0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]]]",-1,"[('0000', 0.10101010101010101), ('0001', 0.0707070707070707), ('0002', 0.04040404040404041), ('0100', 0.0707070707070707), ('0101', 0.09090909090909091), ('0102', 0.13131313131313133), ('0103', 0.020202020202020204), ('0200', 0.020202020202020204), ('0201', 0.020202020202020204), ('0202', 0.10101010101010101), ('0203', 0.04040404040404041), ('0300', 0.04040404040404041), ('0301', 0.15151515151515152), ('0302', 0.06060606060606061), ('0303', 0.04040404040404041)]"
"[[[0. 0. 0. 1.]
  [0. 0. 0. 1.]
  [0. 0. 0. 1.]
  [0. 0. 0. 0.]]

 [[0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [1. 1. 0. 0.]]]",-1,"[('0000', 0.044444444444444446), ('0001', 0.13333333333333333), ('0002', 0.044444444444444446), ('0100', 0.044444444444444446), ('0101', 0.13333333333333333), ('0102', 0.13333333333333333), ('0200', 0.044444444444444446), ('0201', 0.044444444444444446), ('0202', 0.1111111111111111), ('0302', 0.044444444444444446), ('0303', 0.2222222222222222)]"
"[[[0. 0. 0. 0.]
  [0. 1. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]]

 [[0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [0. 1. 0. 0.]
  [0. 0. 0. 0.]]]",1,"[('0000', 0.13131313131313133), ('0001', 0.020202020202020204), ('0002', 0.08080808080808081), ('0003', 0.09090909090909091), ('0100', 0.030303030303030304), ('0102', 0.12121212121212122), ('0103', 0.09090909090909091), ('0200', 0.12121212121212122), ('0202', 0.08080808080808081), ('0203', 0.06060606060606061), ('0300', 0.09090909090909091), ('0301', 0.030303030303030304), ('0302', 0.020202020202020204), ('0303', 0.030303030303030304)]"
"[[[1. 0. 0. 0.]
  [0. 1. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]]

 [[0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [0. 1. 0. 0.]
  [0. 0. 0. 0.]]]",-1,"[('0001', 0.030303030303030304), ('0002', 0.06060606060606061), ('0003', 0.050505050505050504), ('0100', 0.1111111111111111), ('0102', 0.0707070707070707), ('0103', 0.030303030303030304), ('0200', 0.1717171717171717), ('0202', 0.030303030303030304), ('0203', 0.030303030303030304), ('0300', 0.06060606060606061), ('0301', 0.18181818181818182), ('0302', 0.0707070707070707), ('0303', 0.10101010101010101)]"
"[[[0. 0. 0. 1.]
  [0. 0. 1. 1.]
  [0. 1. 1. 1.]
  [0. 0. 0. 0.]]

 [[0. 1. 0. 0.]
  [0. 1. 0. 0.]
  [1. 0. 0. 0.]
  [1. 1. 0. 1.]]]",1,"[('0000', 0.3333333333333333), ('0002', 0.3333333333333333), ('0100', 0.3333333333333333), ('0302', 0.0)]"
"[[[0. 0. 0. 0.]
  [0. 1. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]]

 [[0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]]]",-1,"[('0000', 0.050505050505050504), ('0001', 0.020202020202020204), ('0002', 0.030303030303030304), ('0003', 0.10101010101010101), ('0100', 0.06060606060606061), ('0102', 0.12121212121212122), ('0103', 0.09090909090909091), ('0200', 0.030303030303030304), ('0201', 0.1919191919191919), ('0202', 0.030303030303030304), ('0203', 0.1414141414141414), ('0300', 0.030303030303030304), ('0301', 0.020202020202020204), ('0302', 0.06060606060606061), ('0303', 0.020202020202020204)]"
"[[[0. 0. 0. 1.]
  [0. 0. 1. 1.]
  [0. 1. 1. 1.]
  [0. 0. 0. 0.]]

 [[0. 0. 0. 0.]
  [0. 1. 0. 0.]
  [1. 0. 0. 0.]
  [1. 1. 0. 1.]]]",-1,"[('0000', 0.25), ('0001', 0.25), ('0002', 0.25), ('0100', 0.25), ('0302', 0.0)]"
