state,player,mcts_distribution
"[[[0. 1. 0. 0. 0.]
  [0. 0. 0. 1. 0.]
  [0. 0. 1. 0. 0.]
  [0. 0. 1. 1. 0.]
  [0. 0. 0. 1. 0.]]

 [[1. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0.]
  [0. 0. 0. 1. 0.]
  [0. 0. 0. 0. 0.]
  [1. 1. 1. 0. 0.]]]",-1,"[('0002', 0.07142857142857142), ('0003', 0.07142857142857142), ('0004', 0.07142857142857142), ('0100', 0.07142857142857142), ('0101', 0.07142857142857142), ('0102', 0.07142857142857142), ('0104', 0.07142857142857142), ('0200', 0.07142857142857142), ('0201', 0.07142857142857142), ('0204', 0.07142857142857142), ('0300', 0.07142857142857142), ('0301', 0.07142857142857142), ('0304', 0.07142857142857142), ('0404', 0.07142857142857142)]"
"[[[0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 1.]
  [1. 1. 0. 0. 0.]
  [0. 1. 0. 0. 0.]
  [0. 1. 0. 0. 0.]]

 [[0. 0. 0. 0. 0.]
  [0. 1. 1. 0. 0.]
  [0. 0. 0. 0. 1.]
  [1. 0. 0. 0. 0.]
  [1. 0. 0. 0. 0.]]]",1,"[('0000', 0.02040816326530612), ('0001', 0.02040816326530612), ('0002', 0.02040816326530612), ('0003', 0.14285714285714285), ('0004', 0.061224489795918366), ('0100', 0.30612244897959184), ('0103', 0.02040816326530612), ('0202', 0.02040816326530612), ('0203', 0.02040816326530612), ('0302', 0.14285714285714285), ('0303', 0.04081632653061224), ('0304', 0.04081632653061224), ('0402', 0.04081632653061224), ('0403', 0.08163265306122448), ('0404', 0.02040816326530612)]"
"[[[0. 0. 0. 0. 0.]
  [0. 0. 0. 1. 0.]
  [0. 0. 0. 0. 0.]
  [0. 0. 1. 0. 0.]
  [0. 0. 0. 0. 0.]]

 [[0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0.]
  [0. 1. 0. 0. 0.]
  [0. 0. 0. 0. 0.]]]",-1,"[('0000', 0.031031031031031032), ('0001', 0.014014014014014014), ('0002', 0.05905905905905906), ('0003', 0.04704704704704705), ('0004', 0.031031031031031032), ('0100', 0.02902902902902903), ('0101', 0.014014014014014014), ('0102', 0.044044044044044044), ('0104', 0.014014014014014014), ('0200', 0.026026026026026026), ('0201', 0.031031031031031032), ('0202', 0.2172172172172172), ('0203', 0.08308308308308308), ('0204', 0.04704704704704705), ('0300', 0.04904904904904905), ('0303', 0.011011011011011011), ('0304', 0.031031031031031032), ('0400', 0.037037037037037035), ('0401', 0.12712712712712712), ('0402', 0.036036036036036036), ('0403', 0.007007007007007007), ('0404', 0.014014014014014014)]"
"[[[0. 0. 0. 0. 0.]
  [0. 0. 0. 1. 0.]
  [0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0.]]

 [[0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0.]]]",-1,"[('0000', 0.012012012012012012), ('0001', 0.02002002002002002), ('0002', 0.03803803803803804), ('0003', 0.05305305305305305), ('0004', 0.04504504504504504), ('0100', 0.031031031031031032), ('0101', 0.02002002002002002), ('0102', 0.022022022022022022), ('0104', 0.024024024024024024), ('0200', 0.04704704704704705), ('0201', 0.031031031031031032), ('0202', 0.05905905905905906), ('0203', 0.03803803803803804), ('0204', 0.04904904904904905), ('0300', 0.05305305305305305), ('0301', 0.12712712712712712), ('0302', 0.07207207207207207), ('0303', 0.01701701701701702), ('0304', 0.04504504504504504), ('0400', 0.04004004004004004), ('0401', 0.04004004004004004), ('0402', 0.02902902902902903), ('0403', 0.04704704704704705), ('0404', 0.04004004004004004)]"
"[[[0. 0. 0. 0. 0.]
  [1. 0. 0. 0. 1.]
  [1. 1. 0. 0. 0.]
  [0. 1. 0. 0. 0.]
  [0. 1. 0. 0. 0.]]

 [[0. 0. 0. 0. 0.]
  [0. 1. 1. 0. 0.]
  [0. 0. 0. 0. 1.]
  [1. 0. 0. 0. 0.]
  [1. 0. 0. 0. 0.]]]",-1,"[('0000', 0.07142857142857142), ('0001', 0.07142857142857142), ('0002', 0.07142857142857142), ('0003', 0.07142857142857142), ('0004', 0.07142857142857142), ('0103', 0.07142857142857142), ('0202', 0.07142857142857142), ('0203', 0.07142857142857142), ('0302', 0.07142857142857142), ('0303', 0.07142857142857142), ('0304', 0.07142857142857142), ('0402', 0.07142857142857142), ('0403', 0.07142857142857142), ('0404', 0.07142857142857142)]"
"[[[0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0.]]

 [[0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0.]]]",1,"[('0000', 0.01001001001001001), ('0001', 0.03203203203203203), ('0002', 0.01001001001001001), ('0003', 0.04004004004004004), ('0004', 0.08008008008008008), ('0100', 0.003003003003003003), ('0101', 0.05905905905905906), ('0102', 0.023023023023023025), ('0103', 0.1111111111111111), ('0104', 0.026026026026026026), ('0200', 0.023023023023023025), ('0201', 0.05105105105105105), ('0202', 0.04704704704704705), ('0203', 0.05205205205205205), ('0204', 0.062062062062062065), ('0300', 0.011011011011011011), ('0301', 0.07007007007007007), ('0302', 0.03903903903903904), ('0303', 0.003003003003003003), ('0304', 0.03903903903903904), ('0400', 0.04804804804804805), ('0401', 0.056056056056056056), ('0402', 0.021021021021021023), ('0403', 0.04904904904904905), ('0404', 0.03403403403403404)]"
"[[[0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 1.]
  [0. 1. 0. 0. 0.]
  [0. 1. 0. 0. 0.]
  [0. 1. 0. 0. 0.]]

 [[0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 1.]
  [1. 0. 0. 0. 0.]
  [1. 0. 0. 0. 0.]]]",-1,"[('0000', 0.0175), ('0001', 0.04625), ('0002', 0.05125), ('0003', 0.05625), ('0004', 0.14125), ('0100', 0.15375), ('0101', 0.03), ('0102', 0.16625), ('0103', 0.02375), ('0200', 0.035), ('0202', 0.03), ('0203', 0.03), ('0302', 0.08375), ('0303', 0.035), ('0304', 0.035), ('0402', 0.0175), ('0403', 0.03), ('0404', 0.0175)]"
"[[[0. 0. 0. 0. 0.]
  [0. 0. 0. 1. 0.]
  [0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0.]]

 [[0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0.]
  [0. 1. 0. 0. 0.]
  [0. 0. 0. 0. 0.]]]",1,"[('0000', 0.016016016016016016), ('0001', 0.026026026026026026), ('0002', 0.03303303303303303), ('0003', 0.03403403403403404), ('0004', 0.05905905905905906), ('0100', 0.006006006006006006), ('0101', 0.056056056056056056), ('0102', 0.02002002002002002), ('0104', 0.03403403403403404), ('0200', 0.025025025025025027), ('0201', 0.037037037037037035), ('0202', 0.07307307307307308), ('0203', 0.08208208208208208), ('0204', 0.05905905905905906), ('0300', 0.01701701701701702), ('0302', 0.14014014014014015), ('0303', 0.02002002002002002), ('0304', 0.008008008008008008), ('0400', 0.07207207207207207), ('0401', 0.08508508508508508), ('0402', 0.06406406406406406), ('0403', 0.02002002002002002), ('0404', 0.013013013013013013)]"
"[[[0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 1.]
  [1. 1. 0. 0. 0.]
  [0. 1. 0. 0. 0.]
  [0. 1. 0. 0. 0.]]

 [[0. 0. 0. 0. 0.]
  [0. 0. 1. 0. 0.]
  [0. 0. 0. 0. 1.]
  [1. 0. 0. 0. 0.]
  [1. 0. 0. 0. 0.]]]",-1,"[('0000', 0.07297830374753451), ('0001', 0.07889546351084813), ('0002', 0.01775147928994083), ('0003', 0.01775147928994083), ('0004', 0.02564102564102564), ('0100', 0.08481262327416174), ('0101', 0.15581854043392504), ('0103', 0.09072978303747535), ('0202', 0.09664694280078895), ('0203', 0.09664694280078895), ('0302', 0.09072978303747535), ('0303', 0.02564102564102564), ('0304', 0.047337278106508875), ('0402', 0.03353057199211045), ('0403', 0.047337278106508875), ('0404', 0.01775147928994083)]"
"[[[0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 1.]
  [0. 1. 0. 0. 0.]
  [0. 1. 0. 0. 0.]
  [0. 1. 0. 0. 0.]]

 [[0. 0. 0. 0. 0.]
  [0. 0. 1. 0. 0.]
  [0. 0. 0. 0. 1.]
  [1. 0. 0. 0. 0.]
  [1. 0. 0. 0. 0.]]]",1,"[('0000', 0.03418803418803419), ('0001', 0.008547008547008548), ('0002', 0.02564102564102564), ('0003', 0.042735042735042736), ('0004', 0.008547008547008548), ('0100', 0.08547008547008547), ('0101', 0.15384615384615385), ('0103', 0.08547008547008547), ('0200', 0.19658119658119658), ('0202', 0.008547008547008548), ('0203', 0.05128205128205128), ('0302', 0.008547008547008548), ('0303', 0.09401709401709402), ('0304', 0.008547008547008548), ('0402', 0.008547008547008548), ('0403', 0.02564102564102564), ('0404', 0.15384615384615385)]"
"[[[1. 0. 0. 1. 0.]
  [0. 0. 0. 1. 0.]
  [0. 0. 0. 1. 1.]
  [0. 0. 1. 0. 0.]
  [0. 0. 0. 1. 0.]]

 [[0. 0. 0. 0. 1.]
  [0. 0. 0. 0. 0.]
  [0. 0. 1. 0. 0.]
  [0. 1. 0. 1. 0.]
  [0. 1. 1. 0. 0.]]]",-1,"[('0001', 0.1111111111111111), ('0002', 0.022222222222222223), ('0100', 0.044444444444444446), ('0101', 0.022222222222222223), ('0102', 0.022222222222222223), ('0104', 0.022222222222222223), ('0200', 0.022222222222222223), ('0201', 0.022222222222222223), ('0300', 0.2), ('0304', 0.4666666666666667), ('0400', 0.022222222222222223), ('0404', 0.022222222222222223)]"
"[[[0. 0. 0. 1. 0.]
  [0. 0. 0. 1. 0.]
  [0. 0. 0. 1. 0.]
  [0. 0. 1. 0. 0.]
  [0. 0. 0. 0. 0.]]

 [[0. 0. 0. 0. 1.]
  [0. 0. 0. 0. 0.]
  [0. 0. 1. 0. 0.]
  [0. 1. 0. 0. 0.]
  [0. 0. 0. 0. 0.]]]",-1,"[('0000', 0.09482758620689655), ('0001', 0.05172413793103448), ('0002', 0.05172413793103448), ('0100', 0.034482758620689655), ('0101', 0.07758620689655173), ('0102', 0.05172413793103448), ('0104', 0.034482758620689655), ('0200', 0.05172413793103448), ('0201', 0.07758620689655173), ('0204', 0.034482758620689655), ('0300', 0.034482758620689655), ('0303', 0.05172413793103448), ('0304', 0.034482758620689655), ('0400', 0.034482758620689655), ('0401', 0.12931034482758622), ('0402', 0.05172413793103448), ('0403', 0.05172413793103448), ('0404', 0.05172413793103448)]"
"[[[0. 0. 0. 0. 0.]
  [0. 0. 0. 1. 0.]
  [0. 0. 0. 1. 0.]
  [0. 0. 1. 0. 0.]
  [0. 0. 0. 0. 0.]]

 [[0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0.]
  [0. 0. 1. 0. 0.]
  [0. 1. 0. 0. 0.]
  [0. 0. 0. 0. 0.]]]",-1,"[('0000', 0.018018018018018018), ('0001', 0.07707707707707707), ('0002', 0.018018018018018018), ('0003', 0.03803803803803804), ('0004', 0.1881881881881882), ('0100', 0.018018018018018018), ('0101', 0.04904904904904905), ('0102', 0.026026026026026026), ('0104', 0.022022022022022022), ('0200', 0.04604604604604605), ('0201', 0.018018018018018018), ('0204', 0.03803803803803804), ('0300', 0.018018018018018018), ('0303', 0.08008008008008008), ('0304', 0.022022022022022022), ('0400', 0.042042042042042045), ('0401', 0.07307307307307308), ('0402', 0.14414414414414414), ('0403', 0.026026026026026026), ('0404', 0.03803803803803804)]"
"[[[1. 0. 0. 1. 0.]
  [0. 0. 0. 1. 0.]
  [0. 0. 0. 1. 0.]
  [0. 0. 1. 0. 0.]
  [0. 0. 0. 1. 0.]]

 [[0. 0. 0. 0. 1.]
  [0. 0. 0. 0. 0.]
  [0. 0. 1. 0. 0.]
  [0. 1. 0. 0. 0.]
  [0. 1. 1. 0. 0.]]]",-1,"[('0001', 0.022727272727272728), ('0002', 0.022727272727272728), ('0100', 0.022727272727272728), ('0101', 0.045454545454545456), ('0102', 0.06818181818181818), ('0104', 0.022727272727272728), ('0200', 0.022727272727272728), ('0201', 0.022727272727272728), ('0204', 0.06818181818181818), ('0300', 0.022727272727272728), ('0303', 0.4431818181818182), ('0304', 0.125), ('0400', 0.06818181818181818), ('0404', 0.022727272727272728)]"
"[[[0. 0. 0. 0. 0.]
  [0. 0. 0. 1. 0.]
  [0. 0. 0. 0. 0.]
  [0. 0. 1. 0. 0.]
  [0. 0. 0. 0. 0.]]

 [[0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0.]
  [0. 0. 1. 0. 0.]
  [0. 1. 0. 0. 0.]
  [0. 0. 0. 0. 0.]]]",1,"[('0000', 0.03403403403403404), ('0001', 0.013013013013013013), ('0002', 0.01901901901901902), ('0003', 0.03403403403403404), ('0004', 0.03403403403403404), ('0100', 0.013013013013013013), ('0101', 0.015015015015015015), ('0102', 0.031031031031031032), ('0104', 0.016016016016016016), ('0200', 0.018018018018018018), ('0201', 0.02902902902902903), ('0203', 0.5705705705705706), ('0204', 0.003003003003003003), ('0300', 0.03903903903903904), ('0303', 0.013013013013013013), ('0304', 0.021021021021021023), ('0400', 0.012012012012012012), ('0401', 0.05005005005005005), ('0402', 0.025025025025025027), ('0403', 0.007007007007007007), ('0404', 0.003003003003003003)]"
"[[[1. 0. 0. 1. 0.]
  [0. 0. 0. 1. 0.]
  [0. 0. 0. 1. 0.]
  [0. 0. 1. 0. 0.]
  [0. 0. 0. 0. 0.]]

 [[0. 0. 0. 0. 1.]
  [0. 0. 0. 0. 0.]
  [0. 0. 1. 0. 0.]
  [0. 1. 0. 0. 0.]
  [0. 1. 1. 0. 0.]]]",1,"[('0001', 0.04460966542750929), ('0002', 0.04460966542750929), ('0100', 0.05204460966542751), ('0101', 0.03345724907063197), ('0102', 0.07806691449814127), ('0104', 0.040892193308550186), ('0200', 0.026022304832713755), ('0201', 0.05204460966542751), ('0204', 0.04460966542750929), ('0300', 0.17472118959107807), ('0303', 0.11895910780669144), ('0304', 0.07063197026022305), ('0400', 0.01858736059479554), ('0403', 0.1895910780669145), ('0404', 0.011152416356877323)]"
"[[[1. 0. 0. 1. 0.]
  [0. 0. 0. 1. 0.]
  [0. 0. 0. 1. 0.]
  [0. 0. 1. 0. 0.]
  [0. 0. 0. 1. 0.]]

 [[0. 0. 0. 0. 1.]
  [0. 0. 0. 0. 0.]
  [0. 0. 1. 0. 0.]
  [0. 1. 0. 1. 0.]
  [0. 1. 1. 0. 0.]]]",1,"[('0001', 0.09653465346534654), ('0002', 0.07920792079207921), ('0100', 0.01485148514851485), ('0101', 0.08663366336633663), ('0102', 0.039603960396039604), ('0104', 0.07920792079207921), ('0200', 0.09158415841584158), ('0201', 0.024752475247524754), ('0204', 0.15594059405940594), ('0300', 0.08663366336633663), ('0304', 0.10148514851485149), ('0400', 0.09653465346534654), ('0404', 0.04702970297029703)]"
"[[[0. 0. 0. 1. 0.]
  [0. 0. 0. 1. 0.]
  [0. 0. 0. 1. 0.]
  [0. 0. 1. 0. 0.]
  [0. 0. 0. 0. 0.]]

 [[0. 0. 0. 0. 1.]
  [0. 0. 0. 0. 0.]
  [0. 0. 1. 0. 0.]
  [0. 1. 0. 0. 0.]
  [0. 1. 0. 0. 0.]]]",1,"[('0000', 0.07142857142857142), ('0001', 0.07142857142857142), ('0002', 0.07142857142857142), ('0100', 0.07142857142857142), ('0101', 0.07142857142857142), ('0102', 0.07142857142857142), ('0104', 0.07142857142857142), ('0200', 0.07142857142857142), ('0201', 0.07142857142857142), ('0204', 0.07142857142857142), ('0300', 0.07142857142857142), ('0303', 0.07142857142857142), ('0304', 0.07142857142857142), ('0400', 0.07142857142857142), ('0402', 0.0), ('0403', 0.0), ('0404', 0.0)]"
"[[[0. 0. 0. 0. 0.]
  [0. 0. 0. 1. 0.]
  [0. 0. 0. 1. 0.]
  [0. 0. 1. 0. 0.]
  [0. 0. 0. 0. 0.]]

 [[0. 0. 0. 0. 1.]
  [0. 0. 0. 0. 0.]
  [0. 0. 1. 0. 0.]
  [0. 1. 0. 0. 0.]
  [0. 0. 0. 0. 0.]]]",1,"[('0000', 0.010948905109489052), ('0001', 0.0072992700729927005), ('0002', 0.021897810218978103), ('0003', 0.23722627737226276), ('0100', 0.043795620437956206), ('0101', 0.010948905109489052), ('0102', 0.1678832116788321), ('0104', 0.05474452554744526), ('0200', 0.01824817518248175), ('0201', 0.06204379562043796), ('0204', 0.01824817518248175), ('0300', 0.025547445255474453), ('0303', 0.021897810218978103), ('0304', 0.0364963503649635), ('0400', 0.08029197080291971), ('0401', 0.025547445255474453), ('0402', 0.10218978102189781), ('0403', 0.043795620437956206), ('0404', 0.010948905109489052)]"
"[[[1. 0. 0. 1. 0.]
  [0. 0. 0. 1. 0.]
  [0. 0. 0. 1. 0.]
  [0. 0. 1. 0. 0.]
  [0. 0. 0. 0. 0.]]

 [[0. 0. 0. 0. 1.]
  [0. 0. 0. 0. 0.]
  [0. 0. 1. 0. 0.]
  [0. 1. 0. 0. 0.]
  [0. 1. 0. 0. 0.]]]",-1,"[('0001', 0.02040816326530612), ('0002', 0.08843537414965986), ('0100', 0.08163265306122448), ('0101', 0.02040816326530612), ('0102', 0.06802721088435375), ('0104', 0.08843537414965986), ('0200', 0.02040816326530612), ('0201', 0.04081632653061224), ('0204', 0.06802721088435375), ('0300', 0.02040816326530612), ('0303', 0.08843537414965986), ('0304', 0.05442176870748299), ('0400', 0.08843537414965986), ('0402', 0.19047619047619047), ('0403', 0.02040816326530612), ('0404', 0.04081632653061224)]"
"[[[1. 0. 0. 1. 0.]
  [0. 0. 0. 1. 0.]
  [0. 0. 0. 1. 1.]
  [0. 0. 1. 0. 0.]
  [1. 0. 0. 1. 0.]]

 [[0. 1. 0. 0. 1.]
  [0. 0. 0. 0. 0.]
  [0. 0. 1. 0. 0.]
  [0. 1. 0. 1. 1.]
  [0. 1. 1. 0. 0.]]]",1,"[('0002', 0.0967741935483871), ('0100', 0.06451612903225806), ('0101', 0.22580645161290322), ('0102', 0.03225806451612903), ('0104', 0.03225806451612903), ('0200', 0.03225806451612903), ('0201', 0.03225806451612903), ('0300', 0.45161290322580644), ('0404', 0.03225806451612903)]"
"[[[1. 0. 0. 1. 0.]
  [0. 0. 1. 1. 0.]
  [0. 0. 0. 1. 1.]
  [1. 0. 1. 0. 0.]
  [1. 0. 0. 1. 0.]]

 [[0. 1. 1. 0. 1.]
  [0. 0. 0. 0. 0.]
  [0. 0. 1. 0. 0.]
  [0. 1. 0. 1. 1.]
  [0. 1. 1. 0. 0.]]]",-1,"[('0100', 0.14285714285714285), ('0101', 0.14285714285714285), ('0104', 0.14285714285714285), ('0200', 0.2857142857142857), ('0201', 0.14285714285714285), ('0404', 0.14285714285714285)]"
"[[[1. 0. 0. 1. 0.]
  [0. 0. 1. 1. 0.]
  [0. 0. 0. 1. 1.]
  [1. 0. 1. 0. 0.]
  [1. 0. 0. 1. 0.]]

 [[0. 1. 1. 0. 1.]
  [0. 0. 0. 0. 0.]
  [1. 0. 1. 0. 0.]
  [0. 1. 0. 1. 1.]
  [0. 1. 1. 0. 0.]]]",1,"[('0100', 0.3333333333333333), ('0101', 0.3333333333333333), ('0104', 0.3333333333333333), ('0201', 0.0), ('0404', 0.0)]"
"[[[1. 0. 0. 1. 0.]
  [0. 0. 0. 1. 0.]
  [0. 0. 0. 1. 1.]
  [1. 0. 1. 0. 0.]
  [1. 0. 0. 1. 0.]]

 [[0. 1. 0. 0. 1.]
  [0. 0. 0. 0. 0.]
  [0. 0. 1. 0. 0.]
  [0. 1. 0. 1. 1.]
  [0. 1. 1. 0. 0.]]]",-1,"[('0002', 0.25806451612903225), ('0100', 0.06451612903225806), ('0101', 0.03225806451612903), ('0102', 0.1774193548387097), ('0104', 0.06451612903225806), ('0200', 0.24193548387096775), ('0201', 0.03225806451612903), ('0404', 0.12903225806451613)]"
"[[[1. 0. 0. 1. 0.]
  [0. 0. 0. 1. 0.]
  [0. 0. 0. 1. 1.]
  [1. 0. 1. 0. 0.]
  [1. 0. 0. 1. 0.]]

 [[0. 1. 1. 0. 1.]
  [0. 0. 0. 0. 0.]
  [0. 0. 1. 0. 0.]
  [0. 1. 0. 1. 1.]
  [0. 1. 1. 0. 0.]]]",1,"[('0100', 0.023809523809523808), ('0101', 0.023809523809523808), ('0102', 0.5476190476190477), ('0104', 0.11904761904761904), ('0200', 0.23809523809523808), ('0201', 0.023809523809523808), ('0404', 0.023809523809523808)]"
"[[[1. 0. 0. 1. 0.]
  [1. 0. 1. 1. 0.]
  [0. 0. 0. 1. 1.]
  [1. 0. 1. 0. 0.]
  [1. 0. 0. 1. 0.]]

 [[0. 1. 1. 0. 1.]
  [0. 0. 0. 0. 0.]
  [1. 0. 1. 0. 0.]
  [0. 1. 0. 1. 1.]
  [0. 1. 1. 0. 0.]]]",-1,"[('0101', 0.5), ('0104', 0.5), ('0201', 0.0), ('0404', 0.0)]"
"[[[1. 0. 0. 1. 0.]
  [0. 0. 0. 1. 0.]
  [0. 0. 0. 1. 1.]
  [0. 0. 1. 0. 0.]
  [1. 0. 0. 1. 0.]]

 [[0. 0. 0. 0. 1.]
  [0. 0. 0. 0. 0.]
  [0. 0. 1. 0. 0.]
  [0. 1. 0. 1. 1.]
  [0. 1. 1. 0. 0.]]]",-1,"[('0001', 0.125), ('0002', 0.125), ('0100', 0.125), ('0101', 0.125), ('0102', 0.125), ('0104', 0.125), ('0200', 0.125), ('0201', 0.125), ('0300', 0.0), ('0404', 0.0)]"
"[[[1. 0. 0. 1. 0.]
  [1. 0. 1. 1. 0.]
  [0. 0. 0. 1. 1.]
  [1. 0. 1. 0. 0.]
  [1. 0. 0. 1. 0.]]

 [[0. 1. 1. 0. 1.]
  [0. 1. 0. 0. 0.]
  [1. 0. 1. 0. 0.]
  [0. 1. 0. 1. 1.]
  [0. 1. 1. 0. 0.]]]",1,"[('0104', 1.0), ('0201', 0.0), ('0404', 0.0)]"
"[[[1. 0. 0. 1. 0.]
  [0. 0. 0. 1. 0.]
  [0. 0. 0. 1. 1.]
  [0. 0. 1. 0. 0.]
  [0. 0. 0. 1. 0.]]

 [[0. 0. 0. 0. 1.]
  [0. 0. 0. 0. 0.]
  [0. 0. 1. 0. 0.]
  [0. 1. 0. 1. 1.]
  [0. 1. 1. 0. 0.]]]",1,"[('0001', 0.1702127659574468), ('0002', 0.06382978723404255), ('0100', 0.06382978723404255), ('0101', 0.06382978723404255), ('0102', 0.06382978723404255), ('0104', 0.06382978723404255), ('0200', 0.06382978723404255), ('0201', 0.06382978723404255), ('0300', 0.1276595744680851), ('0400', 0.19148936170212766), ('0404', 0.06382978723404255)]"
"[[[0. 0. 0. 0. 0.]
  [0. 0. 1. 0. 0.]
  [0. 0. 1. 0. 0.]
  [0. 1. 0. 0. 0.]
  [0. 0. 0. 0. 0.]]

 [[0. 0. 0. 0. 1.]
  [0. 0. 0. 0. 0.]
  [0. 1. 0. 0. 0.]
  [0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0.]]]",-1,"[('0000', 0.01001001001001001), ('0001', 0.044044044044044044), ('0002', 0.10710710710710711), ('0003', 0.044044044044044044), ('0100', 0.04704704704704705), ('0101', 0.06806806806806807), ('0103', 0.03803803803803804), ('0104', 0.056056056056056056), ('0200', 0.018018018018018018), ('0203', 0.028028028028028028), ('0204', 0.014014014014014014), ('0300', 0.05005005005005005), ('0302', 0.03803803803803804), ('0303', 0.05905905905905906), ('0304', 0.06706706706706707), ('0400', 0.14214214214214213), ('0401', 0.08408408408408409), ('0402', 0.03803803803803804), ('0403', 0.022022022022022022), ('0404', 0.025025025025025027)]"
"[[[0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0.]
  [0. 1. 0. 0. 0.]
  [0. 0. 0. 0. 0.]]

 [[0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0.]
  [0. 1. 0. 0. 0.]
  [0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0.]]]",1,"[('0000', 0.05105105105105105), ('0001', 0.03203203203203203), ('0002', 0.016016016016016016), ('0003', 0.011011011011011011), ('0004', 0.03403403403403404), ('0100', 0.04004004004004004), ('0101', 0.02702702702702703), ('0102', 0.07707707707707707), ('0103', 0.028028028028028028), ('0104', 0.035035035035035036), ('0200', 0.03203203203203203), ('0202', 0.17617617617617617), ('0203', 0.018018018018018018), ('0204', 0.004004004004004004), ('0300', 0.07707707707707707), ('0302', 0.03803803803803804), ('0303', 0.014014014014014014), ('0304', 0.0970970970970971), ('0400', 0.03303303303303303), ('0401', 0.06706706706706707), ('0402', 0.023023023023023025), ('0403', 0.006006006006006006), ('0404', 0.06306306306306306)]"
"[[[0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0.]
  [0. 0. 1. 0. 0.]
  [0. 1. 0. 0. 0.]
  [0. 0. 0. 0. 0.]]

 [[0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0.]
  [0. 1. 0. 0. 0.]
  [0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0.]]]",-1,"[('0000', 0.03003003003003003), ('0001', 0.05305305305305305), ('0002', 0.03003003003003003), ('0003', 0.06106106106106106), ('0004', 0.29429429429429427), ('0100', 0.006006006006006006), ('0101', 0.023023023023023025), ('0102', 0.055055055055055056), ('0103', 0.04604604604604605), ('0104', 0.06106106106106106), ('0200', 0.01001001001001001), ('0203', 0.006006006006006006), ('0204', 0.02002002002002002), ('0300', 0.03003003003003003), ('0302', 0.012012012012012012), ('0303', 0.03003003003003003), ('0304', 0.015015015015015015), ('0400', 0.06406406406406406), ('0401', 0.055055055055055056), ('0402', 0.044044044044044044), ('0403', 0.006006006006006006), ('0404', 0.04804804804804805)]"
"[[[0. 0. 0. 1. 0.]
  [0. 0. 1. 0. 0.]
  [0. 0. 1. 0. 0.]
  [0. 1. 0. 1. 0.]
  [0. 0. 0. 0. 0.]]

 [[0. 0. 0. 0. 1.]
  [0. 0. 0. 0. 0.]
  [0. 1. 0. 0. 0.]
  [0. 0. 0. 0. 0.]
  [1. 1. 0. 0. 0.]]]",-1,"[('0000', 0.03305785123966942), ('0001', 0.026859504132231406), ('0002', 0.05991735537190083), ('0100', 0.05991735537190083), ('0101', 0.010330578512396695), ('0103', 0.026859504132231406), ('0104', 0.05165289256198347), ('0200', 0.03305785123966942), ('0203', 0.28512396694214875), ('0204', 0.03305785123966942), ('0300', 0.0371900826446281), ('0302', 0.0640495867768595), ('0304', 0.05578512396694215), ('0402', 0.07231404958677685), ('0403', 0.07851239669421488), ('0404', 0.07231404958677685)]"
