state,player,mcts_distribution
"[0, 1, 1, 0]",-1,"[('0100', 0.5), ('0010', 0.5)]"
"[1, 2, 3, 4]",1,"[('1000', 0.025), ('0100', 0.1), ('0200', 0.1625), ('0010', 0.025), ('0020', 0.0625), ('0030', 0.0625), ('0001', 0.1), ('0002', 0.1625), ('0003', 0.05), ('0004', 0.25)]"
"[1, 2, 3, 0]",-1,"[('1000', 0.3181818181818182), ('0100', 0.3181818181818182), ('0200', 0.045454545454545456), ('0010', 0.045454545454545456), ('0020', 0.045454545454545456), ('0030', 0.22727272727272727)]"
"[0, 2, 3, 0]",1,"[('0100', 0.23076923076923078), ('0200', 0.07692307692307693), ('0010', 0.23076923076923078), ('0020', 0.3076923076923077), ('0030', 0.15384615384615385)]"
"[0, 2, 1, 0]",-1,"[('0100', 0.3333333333333333), ('0200', 0.3333333333333333), ('0010', 0.3333333333333333)]"
"[0, 1, 1, 0]",1,"[('0100', 0.5), ('0010', 0.5)]"
"[1, 2, 3, 4]",1,"[('1000', 0.022727272727272728), ('0100', 0.18181818181818182), ('0200', 0.056818181818181816), ('0010', 0.1590909090909091), ('0020', 0.09090909090909091), ('0030', 0.3409090909090909), ('0001', 0.022727272727272728), ('0002', 0.07954545454545454), ('0003', 0.022727272727272728), ('0004', 0.022727272727272728)]"
"[1, 2, 0, 4]",-1,"[('1000', 0.047619047619047616), ('0100', 0.047619047619047616), ('0200', 0.047619047619047616), ('0001', 0.3333333333333333), ('0002', 0.2857142857142857), ('0003', 0.047619047619047616), ('0004', 0.19047619047619047)]"
"[1, 2, 0, 3]",1,"[('1000', 0.34615384615384615), ('0100', 0.15384615384615385), ('0200', 0.19230769230769232), ('0001', 0.15384615384615385), ('0002', 0.11538461538461539), ('0003', 0.038461538461538464)]"
"[0, 2, 0, 3]",-1,"[('0100', 0.1), ('0200', 0.2), ('0001', 0.2), ('0002', 0.4), ('0003', 0.1)]"
"[0, 2, 0, 1]",1,"[('0100', 0.3333333333333333), ('0200', 0.3333333333333333), ('0001', 0.3333333333333333)]"
"[0, 1, 0, 1]",-1,"[('0100', 0.5), ('0001', 0.5)]"
"[1, 2, 3, 4]",1,"[('1000', 0.18090452261306533), ('0100', 0.02512562814070352), ('0200', 0.12060301507537688), ('0010', 0.1507537688442211), ('0020', 0.17587939698492464), ('0030', 0.02512562814070352), ('0001', 0.06030150753768844), ('0002', 0.01507537688442211), ('0003', 0.23115577889447236), ('0004', 0.01507537688442211)]"
"[1, 2, 3, 1]",-1,"[('1000', 0.2524271844660194), ('0100', 0.1262135922330097), ('0200', 0.07766990291262135), ('0010', 0.2815533980582524), ('0020', 0.10679611650485436), ('0030', 0.07766990291262135), ('0001', 0.07766990291262135)]"
"[1, 2, 2, 1]",1,"[('1000', 0.2727272727272727), ('0100', 0.20454545454545456), ('0200', 0.045454545454545456), ('0010', 0.25), ('0020', 0.18181818181818182), ('0001', 0.045454545454545456)]"
"[0, 2, 2, 1]",-1,"[('0100', 0.2916666666666667), ('0200', 0.16666666666666666), ('0010', 0.041666666666666664), ('0020', 0.16666666666666666), ('0001', 0.3333333333333333)]"
"[0, 2, 2, 0]",1,"[('0100', 0.36363636363636365), ('0200', 0.18181818181818182), ('0010', 0.36363636363636365), ('0020', 0.09090909090909091)]"
"[0, 1, 2, 0]",-1,"[('0100', 0.5), ('0010', 0.25), ('0020', 0.25)]"
"[1, 2, 3, 4]",1,"[('1000', 0.047619047619047616), ('0100', 0.07142857142857142), ('0200', 0.19047619047619047), ('0010', 0.023809523809523808), ('0020', 0.19047619047619047), ('0030', 0.023809523809523808), ('0001', 0.023809523809523808), ('0002', 0.07142857142857142), ('0003', 0.047619047619047616), ('0004', 0.30952380952380953)]"
"[1, 2, 3, 0]",-1,"[('1000', 0.1875), ('0100', 0.1875), ('0200', 0.3125), ('0010', 0.125), ('0020', 0.0625), ('0030', 0.125)]"
"[1, 0, 3, 0]",1,"[('1000', 0.2), ('0010', 0.4), ('0020', 0.2), ('0030', 0.2)]"
"[1, 0, 2, 0]",-1,"[('1000', 0.5), ('0010', 0.25), ('0020', 0.25)]"
"[1, 2, 3, 4]",1,"[('1000', 0.04430379746835443), ('0100', 0.04430379746835443), ('0200', 0.03164556962025317), ('0010', 0.06962025316455696), ('0020', 0.11392405063291139), ('0030', 0.23417721518987342), ('0001', 0.06962025316455696), ('0002', 0.2911392405063291), ('0003', 0.0189873417721519), ('0004', 0.08227848101265822)]"
"[1, 2, 3, 2]",-1,"[('1000', 0.02127659574468085), ('0100', 0.0425531914893617), ('0200', 0.02127659574468085), ('0010', 0.02127659574468085), ('0020', 0.35106382978723405), ('0030', 0.23404255319148937), ('0001', 0.11702127659574468), ('0002', 0.19148936170212766)]"
"[1, 2, 1, 2]",1,"[('1000', 0.14666666666666667), ('0100', 0.21333333333333335), ('0200', 0.14666666666666667), ('0010', 0.16), ('0001', 0.21333333333333335), ('0002', 0.12)]"
"[1, 1, 1, 2]",-1,"[('1000', 0.0625), ('0100', 0.0625), ('0010', 0.1875), ('0001', 0.0625), ('0002', 0.625)]"
"[1, 1, 1, 0]",1,"[('1000', 0.3333333333333333), ('0100', 0.3333333333333333), ('0010', 0.3333333333333333)]"
"[0, 1, 1, 0]",-1,"[('0100', 0.5), ('0010', 0.5)]"
"[1, 2, 3, 4]",1,"[('1000', 0.02512562814070352), ('0100', 0.24120603015075376), ('0200', 0.22110552763819097), ('0010', 0.04522613065326633), ('0020', 0.07537688442211055), ('0030', 0.07035175879396985), ('0001', 0.05025125628140704), ('0002', 0.09045226130653267), ('0003', 0.1306532663316583), ('0004', 0.05025125628140704)]"
"[1, 1, 3, 4]",-1,"[('1000', 0.09900990099009901), ('0100', 0.04950495049504951), ('0010', 0.04950495049504951), ('0020', 0.1485148514851485), ('0030', 0.09900990099009901), ('0001', 0.019801980198019802), ('0002', 0.43564356435643564), ('0003', 0.07920792079207921), ('0004', 0.019801980198019802)]"
"[1, 1, 3, 2]",1,"[('1000', 0.2727272727272727), ('0100', 0.05194805194805195), ('0010', 0.23376623376623376), ('0020', 0.05194805194805195), ('0030', 0.1038961038961039), ('0001', 0.15584415584415584), ('0002', 0.12987012987012986)]"
"[0, 1, 3, 2]",-1,"[('0100', 0.09090909090909091), ('0010', 0.09090909090909091), ('0020', 0.09090909090909091), ('0030', 0.36363636363636365), ('0001', 0.2727272727272727), ('0002', 0.09090909090909091)]"
"[0, 1, 0, 2]",1,"[('0100', 0.3333333333333333), ('0001', 0.3333333333333333), ('0002', 0.3333333333333333)]"
"[1, 2, 3, 4]",1,"[('1000', 0.22784810126582278), ('0100', 0.02531645569620253), ('0200', 0.13924050632911392), ('0010', 0.05063291139240506), ('0020', 0.0759493670886076), ('0030', 0.0759493670886076), ('0001', 0.25316455696202533), ('0002', 0.02531645569620253), ('0003', 0.10126582278481013), ('0004', 0.02531645569620253)]"
"[1, 2, 3, 3]",-1,"[('1000', 0.15789473684210525), ('0100', 0.17105263157894737), ('0200', 0.2236842105263158), ('0010', 0.02631578947368421), ('0020', 0.09210526315789473), ('0030', 0.02631578947368421), ('0001', 0.14473684210526316), ('0002', 0.09210526315789473), ('0003', 0.06578947368421052)]"
"[1, 0, 3, 3]",1,"[('1000', 0.0625), ('0010', 0.1875), ('0020', 0.0625), ('0030', 0.375), ('0001', 0.0625), ('0002', 0.1875), ('0003', 0.0625)]"
"[1, 0, 0, 3]",-1,"[('1000', 0.2), ('0001', 0.4), ('0002', 0.2), ('0003', 0.2)]"
"[1, 0, 0, 2]",1,"[('1000', 0.5), ('0001', 0.25), ('0002', 0.25)]"
"[1, 2, 3, 4]",1,"[('1000', 0.1590909090909091), ('0100', 0.015151515151515152), ('0200', 0.15151515151515152), ('0010', 0.030303030303030304), ('0020', 0.015151515151515152), ('0030', 0.06818181818181818), ('0001', 0.10606060606060606), ('0002', 0.045454545454545456), ('0003', 0.21212121212121213), ('0004', 0.19696969696969696)]"
"[1, 2, 3, 1]",-1,"[('1000', 0.02857142857142857), ('0100', 0.1), ('0200', 0.15714285714285714), ('0010', 0.08571428571428572), ('0020', 0.15714285714285714), ('0030', 0.12857142857142856), ('0001', 0.34285714285714286)]"
"[1, 2, 3, 0]",1,"[('1000', 0.047619047619047616), ('0100', 0.38095238095238093), ('0200', 0.14285714285714285), ('0010', 0.047619047619047616), ('0020', 0.14285714285714285), ('0030', 0.23809523809523808)]"
"[1, 1, 3, 0]",-1,"[('1000', 0.07142857142857142), ('0100', 0.07142857142857142), ('0010', 0.07142857142857142), ('0020', 0.7142857142857143), ('0030', 0.07142857142857142)]"
"[1, 1, 1, 0]",1,"[('1000', 0.3333333333333333), ('0100', 0.3333333333333333), ('0010', 0.3333333333333333)]"
"[0, 1, 1, 0]",-1,"[('0100', 0.5), ('0010', 0.5)]"
"[1, 2, 3, 4]",1,"[('1000', 0.16393442622950818), ('0100', 0.07377049180327869), ('0200', 0.06557377049180328), ('0010', 0.23770491803278687), ('0020', 0.09016393442622951), ('0030', 0.1557377049180328), ('0001', 0.04918032786885246), ('0002', 0.03278688524590164), ('0003', 0.03278688524590164), ('0004', 0.09836065573770492)]"
"[1, 2, 2, 4]",-1,"[('1000', 0.020134228187919462), ('0100', 0.053691275167785234), ('0200', 0.18120805369127516), ('0010', 0.10738255033557047), ('0020', 0.24161073825503357), ('0001', 0.2684563758389262), ('0002', 0.020134228187919462), ('0003', 0.040268456375838924), ('0004', 0.06711409395973154)]"
"[1, 2, 2, 3]",1,"[('1000', 0.10218978102189781), ('0100', 0.021897810218978103), ('0200', 0.08759124087591241), ('0010', 0.145985401459854), ('0020', 0.072992700729927), ('0001', 0.051094890510948905), ('0002', 0.44525547445255476), ('0003', 0.072992700729927)]"
"[1, 2, 2, 1]",-1,"[('1000', 0.42424242424242425), ('0100', 0.13636363636363635), ('0200', 0.09090909090909091), ('0010', 0.16666666666666666), ('0020', 0.12121212121212122), ('0001', 0.06060606060606061)]"
"[0, 2, 2, 1]",1,"[('0100', 0.11764705882352941), ('0200', 0.23529411764705882), ('0010', 0.29411764705882354), ('0020', 0.17647058823529413), ('0001', 0.17647058823529413)]"
"[0, 2, 1, 1]",-1,"[('0100', 0.5882352941176471), ('0200', 0.058823529411764705), ('0010', 0.17647058823529413), ('0001', 0.17647058823529413)]"
"[0, 1, 1, 1]",1,"[('0100', 0.3333333333333333), ('0010', 0.3333333333333333), ('0001', 0.3333333333333333)]"
"[0, 0, 1, 1]",-1,"[('0010', 0.5), ('0001', 0.5)]"
"[1, 2, 3, 4]",1,"[('1000', 0.057971014492753624), ('0100', 0.14492753623188406), ('0200', 0.057971014492753624), ('0010', 0.028985507246376812), ('0020', 0.15942028985507245), ('0030', 0.13043478260869565), ('0001', 0.057971014492753624), ('0002', 0.028985507246376812), ('0003', 0.028985507246376812), ('0004', 0.30434782608695654)]"
"[1, 2, 3, 0]",-1,"[('1000', 0.2), ('0100', 0.32), ('0200', 0.12), ('0010', 0.08), ('0020', 0.12), ('0030', 0.16)]"
"[1, 1, 3, 0]",1,"[('1000', 0.15789473684210525), ('0100', 0.10526315789473684), ('0010', 0.15789473684210525), ('0020', 0.5263157894736842), ('0030', 0.05263157894736842)]"
"[1, 1, 1, 0]",-1,"[('1000', 0.3333333333333333), ('0100', 0.3333333333333333), ('0010', 0.3333333333333333)]"
"[0, 1, 1, 0]",1,"[('0100', 0.5), ('0010', 0.5)]"
"[1, 2, 3, 4]",1,"[('1000', 0.046153846153846156), ('0100', 0.16153846153846155), ('0200', 0.1), ('0010', 0.1076923076923077), ('0020', 0.08461538461538462), ('0030', 0.015384615384615385), ('0001', 0.23846153846153847), ('0002', 0.13076923076923078), ('0003', 0.015384615384615385), ('0004', 0.1)]"
"[1, 2, 3, 3]",-1,"[('1000', 0.2), ('0100', 0.12857142857142856), ('0200', 0.18571428571428572), ('0010', 0.08571428571428572), ('0020', 0.07142857142857142), ('0030', 0.11428571428571428), ('0001', 0.02857142857142857), ('0002', 0.02857142857142857), ('0003', 0.15714285714285714)]"
"[0, 2, 3, 3]",1,"[('0100', 0.06), ('0200', 0.22), ('0010', 0.04), ('0020', 0.2), ('0030', 0.18), ('0001', 0.2), ('0002', 0.04), ('0003', 0.06)]"
"[0, 0, 3, 3]",-1,"[('0010', 0.06666666666666667), ('0020', 0.06666666666666667), ('0030', 0.2), ('0001', 0.4666666666666667), ('0002', 0.13333333333333333), ('0003', 0.06666666666666667)]"
"[0, 0, 3, 2]",1,"[('0010', 0.4), ('0020', 0.1), ('0030', 0.2), ('0001', 0.2), ('0002', 0.1)]"
"[0, 0, 2, 2]",-1,"[('0010', 0.4), ('0020', 0.1), ('0001', 0.3), ('0002', 0.2)]"
"[0, 0, 1, 2]",1,"[('0010', 0.5), ('0001', 0.25), ('0002', 0.25)]"
"[1, 2, 3, 4]",1,"[('1000', 0.017857142857142856), ('0100', 0.05357142857142857), ('0200', 0.08035714285714286), ('0010', 0.08035714285714286), ('0020', 0.22321428571428573), ('0030', 0.03571428571428571), ('0001', 0.017857142857142856), ('0002', 0.14285714285714285), ('0003', 0.13392857142857142), ('0004', 0.21428571428571427)]"
"[1, 2, 1, 4]",-1,"[('1000', 0.05), ('0100', 0.05), ('0200', 0.12), ('0010', 0.26), ('0001', 0.19), ('0002', 0.12), ('0003', 0.12), ('0004', 0.09)]"
"[1, 2, 0, 4]",1,"[('1000', 0.1), ('0100', 0.1), ('0200', 0.1), ('0001', 0.1), ('0002', 0.1), ('0003', 0.1), ('0004', 0.4)]"
"[1, 2, 0, 0]",-1,"[('1000', 0.5), ('0100', 0.25), ('0200', 0.25)]"
"[1, 2, 3, 4]",1,"[('1000', 0.11055276381909548), ('0100', 0.49246231155778897), ('0200', 0.10050251256281408), ('0010', 0.04522613065326633), ('0020', 0.02512562814070352), ('0030', 0.01507537688442211), ('0001', 0.08040201005025126), ('0002', 0.035175879396984924), ('0003', 0.08040201005025126), ('0004', 0.01507537688442211)]"
"[1, 1, 3, 4]",-1,"[('1000', 0.2897727272727273), ('0100', 0.2159090909090909), ('0010', 0.017045454545454544), ('0020', 0.09090909090909091), ('0030', 0.028409090909090908), ('0001', 0.05113636363636364), ('0002', 0.21022727272727273), ('0003', 0.07954545454545454), ('0004', 0.017045454545454544)]"
"[0, 1, 3, 4]",1,"[('0100', 0.09090909090909091), ('0010', 0.29545454545454547), ('0020', 0.11363636363636363), ('0030', 0.1590909090909091), ('0001', 0.045454545454545456), ('0002', 0.09090909090909091), ('0003', 0.1590909090909091), ('0004', 0.045454545454545456)]"
"[0, 1, 2, 4]",-1,"[('0100', 0.05555555555555555), ('0010', 0.05555555555555555), ('0020', 0.05555555555555555), ('0001', 0.3333333333333333), ('0002', 0.05555555555555555), ('0003', 0.16666666666666666), ('0004', 0.2777777777777778)]"
"[0, 1, 2, 3]",1,"[('0100', 0.2903225806451613), ('0010', 0.0967741935483871), ('0020', 0.0967741935483871), ('0001', 0.2903225806451613), ('0002', 0.0967741935483871), ('0003', 0.12903225806451613)]"
"[0, 0, 2, 3]",-1,"[('0010', 0.1), ('0020', 0.2), ('0001', 0.1), ('0002', 0.4), ('0003', 0.2)]"
"[0, 0, 2, 1]",1,"[('0010', 0.3333333333333333), ('0020', 0.3333333333333333), ('0001', 0.3333333333333333)]"
"[0, 0, 1, 1]",-1,"[('0010', 0.5), ('0001', 0.5)]"
"[1, 2, 3, 4]",1,"[('1000', 0.04), ('0100', 0.12), ('0200', 0.18), ('0010', 0.12), ('0020', 0.06), ('0030', 0.06), ('0001', 0.1), ('0002', 0.06), ('0003', 0.04), ('0004', 0.22)]"
"[1, 2, 3, 0]",-1,"[('1000', 0.25), ('0100', 0.11363636363636363), ('0200', 0.11363636363636363), ('0010', 0.2727272727272727), ('0020', 0.20454545454545456), ('0030', 0.045454545454545456)]"
"[1, 2, 2, 0]",1,"[('1000', 0.09375), ('0100', 0.34375), ('0200', 0.15625), ('0010', 0.34375), ('0020', 0.0625)]"
"[1, 1, 2, 0]",-1,"[('1000', 0.13333333333333333), ('0100', 0.13333333333333333), ('0010', 0.6666666666666666), ('0020', 0.06666666666666667)]"
"[1, 1, 1, 0]",1,"[('1000', 0.3333333333333333), ('0100', 0.3333333333333333), ('0010', 0.3333333333333333)]"
"[0, 1, 1, 0]",-1,"[('0100', 0.5), ('0010', 0.5)]"
"[1, 2, 3, 4]",1,"[('1000', 0.2463768115942029), ('0100', 0.10144927536231885), ('0200', 0.043478260869565216), ('0010', 0.014492753623188406), ('0020', 0.043478260869565216), ('0030', 0.21014492753623187), ('0001', 0.11594202898550725), ('0002', 0.10144927536231885), ('0003', 0.07971014492753623), ('0004', 0.043478260869565216)]"
"[0, 2, 3, 4]",-1,"[('0100', 0.07894736842105263), ('0200', 0.15789473684210525), ('0010', 0.05263157894736842), ('0020', 0.18421052631578946), ('0030', 0.21052631578947367), ('0001', 0.18421052631578946), ('0002', 0.02631578947368421), ('0003', 0.02631578947368421), ('0004', 0.07894736842105263)]"
"[0, 2, 0, 4]",1,"[('0100', 0.30434782608695654), ('0200', 0.043478260869565216), ('0001', 0.17391304347826086), ('0002', 0.2608695652173913), ('0003', 0.17391304347826086), ('0004', 0.043478260869565216)]"
"[0, 1, 0, 4]",-1,"[('0100', 0.2), ('0001', 0.2), ('0002', 0.2), ('0003', 0.2), ('0004', 0.2)]"
"[1, 2, 3, 4]",1,"[('1000', 0.02617801047120419), ('0100', 0.1518324607329843), ('0200', 0.08900523560209424), ('0010', 0.1099476439790576), ('0020', 0.16230366492146597), ('0030', 0.17277486910994763), ('0001', 0.07853403141361257), ('0002', 0.06282722513089005), ('0003', 0.06282722513089005), ('0004', 0.08376963350785341)]"
"[1, 2, 0, 4]",-1,"[('1000', 0.2894736842105263), ('0100', 0.15789473684210525), ('0200', 0.15789473684210525), ('0001', 0.21052631578947367), ('0002', 0.07894736842105263), ('0003', 0.05263157894736842), ('0004', 0.05263157894736842)]"
"[0, 2, 0, 4]",1,"[('0100', 0.09090909090909091), ('0200', 0.36363636363636365), ('0001', 0.09090909090909091), ('0002', 0.09090909090909091), ('0003', 0.2727272727272727), ('0004', 0.09090909090909091)]"
"[1, 2, 3, 4]",1,"[('1000', 0.08108108108108109), ('0100', 0.20270270270270271), ('0200', 0.02702702702702703), ('0010', 0.02702702702702703), ('0020', 0.05405405405405406), ('0030', 0.2972972972972973), ('0001', 0.02702702702702703), ('0002', 0.14864864864864866), ('0003', 0.02702702702702703), ('0004', 0.10810810810810811)]"
"[1, 2, 0, 4]",-1,"[('1000', 0.05555555555555555), ('0100', 0.05555555555555555), ('0200', 0.3888888888888889), ('0001', 0.3333333333333333), ('0002', 0.05555555555555555), ('0003', 0.05555555555555555), ('0004', 0.05555555555555555)]"
"[1, 0, 0, 4]",1,"[('1000', 0.3333333333333333), ('0001', 0.16666666666666666), ('0002', 0.16666666666666666), ('0003', 0.16666666666666666), ('0004', 0.16666666666666666)]"
"[1, 2, 3, 4]",1,"[('1000', 0.1509433962264151), ('0100', 0.09433962264150944), ('0200', 0.03773584905660377), ('0010', 0.05660377358490566), ('0020', 0.03773584905660377), ('0030', 0.09433962264150944), ('0001', 0.18867924528301888), ('0002', 0.09433962264150944), ('0003', 0.03773584905660377), ('0004', 0.20754716981132076)]"
"[1, 2, 3, 0]",-1,"[('1000', 0.05555555555555555), ('0100', 0.2222222222222222), ('0200', 0.2777777777777778), ('0010', 0.1111111111111111), ('0020', 0.1111111111111111), ('0030', 0.2222222222222222)]"
"[1, 0, 3, 0]",1,"[('1000', 0.4), ('0010', 0.2), ('0020', 0.2), ('0030', 0.2)]"
"[1, 2, 3, 4]",1,"[('1000', 0.1306532663316583), ('0100', 0.09547738693467336), ('0200', 0.08040201005025126), ('0010', 0.01507537688442211), ('0020', 0.06532663316582915), ('0030', 0.1407035175879397), ('0001', 0.020100502512562814), ('0002', 0.1658291457286432), ('0003', 0.2562814070351759), ('0004', 0.03015075376884422)]"
"[1, 2, 3, 1]",-1,"[('1000', 0.34545454545454546), ('0100', 0.21818181818181817), ('0200', 0.07272727272727272), ('0010', 0.03636363636363636), ('0020', 0.12727272727272726), ('0030', 0.16363636363636364), ('0001', 0.03636363636363636)]"
"[0, 2, 3, 1]",1,"[('0100', 0.07142857142857142), ('0200', 0.42857142857142855), ('0010', 0.07142857142857142), ('0020', 0.07142857142857142), ('0030', 0.2857142857142857), ('0001', 0.07142857142857142)]"
"[0, 0, 3, 1]",-1,"[('0010', 0.25), ('0020', 0.25), ('0030', 0.25), ('0001', 0.25)]"
"[0, 0, 2, 1]",1,"[('0010', 0.3333333333333333), ('0020', 0.3333333333333333), ('0001', 0.3333333333333333)]"
"[0, 0, 1, 1]",-1,"[('0010', 0.5), ('0001', 0.5)]"
"[1, 2, 3, 4]",1,"[('1000', 0.1368421052631579), ('0100', 0.29473684210526313), ('0200', 0.015789473684210527), ('0010', 0.015789473684210527), ('0020', 0.3157894736842105), ('0030', 0.015789473684210527), ('0001', 0.09473684210526316), ('0002', 0.05789473684210526), ('0003', 0.03684210526315789), ('0004', 0.015789473684210527)]"
"[1, 2, 1, 4]",-1,"[('1000', 0.18681318681318682), ('0100', 0.14285714285714285), ('0200', 0.12087912087912088), ('0010', 0.2087912087912088), ('0001', 0.2087912087912088), ('0002', 0.04395604395604396), ('0003', 0.02197802197802198), ('0004', 0.06593406593406594)]"
"[1, 2, 0, 4]",1,"[('1000', 0.041666666666666664), ('0100', 0.1875), ('0200', 0.125), ('0001', 0.4375), ('0002', 0.0625), ('0003', 0.0625), ('0004', 0.08333333333333333)]"
"[1, 2, 0, 3]",-1,"[('1000', 0.1), ('0100', 0.1), ('0200', 0.2), ('0001', 0.1), ('0002', 0.1), ('0003', 0.4)]"
"[1, 2, 0, 0]",1,"[('1000', 0.5), ('0100', 0.25), ('0200', 0.25)]"
"[1, 2, 3, 4]",1,"[('1000', 0.041666666666666664), ('0100', 0.26666666666666666), ('0200', 0.06666666666666667), ('0010', 0.041666666666666664), ('0020', 0.16666666666666666), ('0030', 0.225), ('0001', 0.025), ('0002', 0.025), ('0003', 0.041666666666666664), ('0004', 0.1)]"
"[1, 1, 3, 4]",-1,"[('1000', 0.05235602094240838), ('0100', 0.2198952879581152), ('0010', 0.031413612565445025), ('0020', 0.031413612565445025), ('0030', 0.07329842931937172), ('0001', 0.13612565445026178), ('0002', 0.35602094240837695), ('0003', 0.08376963350785341), ('0004', 0.015706806282722512)]"
"[1, 1, 3, 2]",1,"[('1000', 0.2608695652173913), ('0100', 0.043478260869565216), ('0010', 0.21739130434782608), ('0020', 0.21739130434782608), ('0030', 0.043478260869565216), ('0001', 0.043478260869565216), ('0002', 0.17391304347826086)]"
"[0, 1, 3, 2]",-1,"[('0100', 0.06666666666666667), ('0010', 0.06666666666666667), ('0020', 0.4), ('0030', 0.3333333333333333), ('0001', 0.06666666666666667), ('0002', 0.06666666666666667)]"
"[0, 1, 1, 2]",1,"[('0100', 0.0625), ('0010', 0.25), ('0001', 0.625), ('0002', 0.0625)]"
"[0, 1, 1, 1]",-1,"[('0100', 0.3333333333333333), ('0010', 0.3333333333333333), ('0001', 0.3333333333333333)]"
"[0, 0, 1, 1]",1,"[('0010', 0.5), ('0001', 0.5)]"
"[1, 2, 3, 4]",1,"[('1000', 0.05527638190954774), ('0100', 0.2814070351758794), ('0200', 0.035175879396984924), ('0010', 0.25125628140703515), ('0020', 0.02512562814070352), ('0030', 0.01507537688442211), ('0001', 0.1708542713567839), ('0002', 0.10552763819095477), ('0003', 0.01507537688442211), ('0004', 0.04522613065326633)]"
"[1, 1, 3, 4]",-1,"[('1000', 0.1507537688442211), ('0100', 0.12060301507537688), ('0010', 0.18592964824120603), ('0020', 0.07035175879396985), ('0030', 0.06532663316582915), ('0001', 0.271356783919598), ('0002', 0.02512562814070352), ('0003', 0.05527638190954774), ('0004', 0.05527638190954774)]"
"[1, 1, 3, 3]",1,"[('1000', 0.20202020202020202), ('0100', 0.15151515151515152), ('0010', 0.06060606060606061), ('0020', 0.15151515151515152), ('0030', 0.13131313131313133), ('0001', 0.04040404040404041), ('0002', 0.1111111111111111), ('0003', 0.15151515151515152)]"
"[0, 1, 3, 3]",-1,"[('0100', 0.08823529411764706), ('0010', 0.058823529411764705), ('0020', 0.058823529411764705), ('0030', 0.14705882352941177), ('0001', 0.4411764705882353), ('0002', 0.17647058823529413), ('0003', 0.029411764705882353)]"
"[0, 1, 3, 2]",1,"[('0100', 0.42105263157894735), ('0010', 0.05263157894736842), ('0020', 0.05263157894736842), ('0030', 0.2631578947368421), ('0001', 0.15789473684210525), ('0002', 0.05263157894736842)]"
"[0, 0, 3, 2]",-1,"[('0010', 0.5454545454545454), ('0020', 0.09090909090909091), ('0030', 0.18181818181818182), ('0001', 0.09090909090909091), ('0002', 0.09090909090909091)]"
"[0, 0, 2, 2]",1,"[('0010', 0.2), ('0020', 0.2), ('0001', 0.2), ('0002', 0.4)]"
"[1, 2, 3, 4]",1,"[('1000', 0.10084033613445378), ('0100', 0.04201680672268908), ('0200', 0.06722689075630252), ('0010', 0.03361344537815126), ('0020', 0.2184873949579832), ('0030', 0.058823529411764705), ('0001', 0.04201680672268908), ('0002', 0.2689075630252101), ('0003', 0.13445378151260504), ('0004', 0.03361344537815126)]"
"[1, 2, 3, 2]",-1,"[('1000', 0.25), ('0100', 0.0625), ('0200', 0.109375), ('0010', 0.109375), ('0020', 0.140625), ('0030', 0.234375), ('0001', 0.0625), ('0002', 0.03125)]"
"[0, 2, 3, 2]",1,"[('0100', 0.037037037037037035), ('0200', 0.037037037037037035), ('0010', 0.14814814814814814), ('0020', 0.14814814814814814), ('0030', 0.25925925925925924), ('0001', 0.3333333333333333), ('0002', 0.037037037037037035)]"
"[0, 2, 3, 1]",-1,"[('0100', 0.06666666666666667), ('0200', 0.3333333333333333), ('0010', 0.06666666666666667), ('0020', 0.06666666666666667), ('0030', 0.26666666666666666), ('0001', 0.2)]"
"[0, 0, 3, 1]",1,"[('0010', 0.4), ('0020', 0.2), ('0030', 0.2), ('0001', 0.2)]"
"[0, 0, 2, 1]",-1,"[('0010', 0.3333333333333333), ('0020', 0.3333333333333333), ('0001', 0.3333333333333333)]"
"[0, 0, 1, 1]",1,"[('0010', 0.5), ('0001', 0.5)]"
"[1, 2, 3, 4]",1,"[('1000', 0.022988505747126436), ('0100', 0.022988505747126436), ('0200', 0.41379310344827586), ('0010', 0.09195402298850575), ('0020', 0.11494252873563218), ('0030', 0.12643678160919541), ('0001', 0.06896551724137931), ('0002', 0.022988505747126436), ('0003', 0.04597701149425287), ('0004', 0.06896551724137931)]"
"[1, 0, 3, 4]",-1,"[('1000', 0.08695652173913043), ('0010', 0.10869565217391304), ('0020', 0.21739130434782608), ('0030', 0.17391304347826086), ('0001', 0.043478260869565216), ('0002', 0.21739130434782608), ('0003', 0.043478260869565216), ('0004', 0.10869565217391304)]"
"[1, 0, 1, 4]",1,"[('1000', 0.0625), ('0010', 0.125), ('0001', 0.0625), ('0002', 0.0625), ('0003', 0.625), ('0004', 0.0625)]"
"[1, 0, 1, 1]",-1,"[('1000', 0.3333333333333333), ('0010', 0.3333333333333333), ('0001', 0.3333333333333333)]"
"[0, 0, 1, 1]",1,"[('0010', 0.5), ('0001', 0.5)]"
"[1, 2, 3, 4]",1,"[('1000', 0.09883720930232558), ('0100', 0.19767441860465115), ('0200', 0.09302325581395349), ('0010', 0.05232558139534884), ('0020', 0.06976744186046512), ('0030', 0.01744186046511628), ('0001', 0.06976744186046512), ('0002', 0.21511627906976744), ('0003', 0.14534883720930233), ('0004', 0.040697674418604654)]"
