state,player,mcts_distribution
"[[[0. 0. 0. 0. 0. 0. 0.]
  [0. 0. 0. 1. 0. 0. 0.]
  [0. 1. 0. 1. 0. 0. 0.]
  [1. 0. 0. 1. 0. 0. 0.]
  [0. 0. 0. 0. 1. 0. 0.]
  [0. 0. 0. 0. 1. 0. 0.]
  [0. 0. 0. 0. 0. 0. 0.]]

 [[0. 0. 0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0. 1. 0.]
  [0. 1. 0. 0. 0. 0. 0.]
  [0. 0. 1. 1. 0. 0. 1.]
  [0. 0. 0. 0. 1. 0. 0.]]]",-1,"[('0000', 0.006012024048096192), ('0001', 0.014028056112224449), ('0002', 0.018036072144288578), ('0003', 0.02404809619238477), ('0004', 0.03807615230460922), ('0005', 0.006012024048096192), ('0006', 0.01002004008016032), ('0100', 0.03807615230460922), ('0101', 0.06613226452905811), ('0102', 0.006012024048096192), ('0104', 0.04809619238476954), ('0105', 0.03206412825651302), ('0106', 0.02404809619238477), ('0200', 0.03206412825651302), ('0202', 0.01002004008016032), ('0204', 0.01002004008016032), ('0205', 0.006012024048096192), ('0206', 0.022044088176352707), ('0301', 0.03807615230460922), ('0302', 0.02404809619238477), ('0304', 0.006012024048096192), ('0306', 0.056112224448897796), ('0400', 0.04408817635270541), ('0402', 0.06212424849699399), ('0403', 0.050100200400801605), ('0405', 0.01002004008016032), ('0406', 0.01002004008016032), ('0500', 0.01002004008016032), ('0501', 0.06012024048096192), ('0505', 0.04408817635270541), ('0600', 0.018036072144288578), ('0601', 0.014028056112224449), ('0602', 0.006012024048096192), ('0603', 0.0781563126252505), ('0605', 0.03406813627254509), ('0606', 0.02404809619238477)]"
"[[[0. 0. 0. 0. 0. 0. 0.]
  [0. 0. 1. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 1. 0. 0.]
  [0. 0. 0. 0. 0. 1. 0.]
  [0. 0. 0. 0. 0. 0. 0.]]

 [[0. 0. 0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0. 0. 0.]
  [0. 0. 0. 1. 0. 0. 0.]
  [0. 0. 0. 0. 0. 1. 0.]
  [0. 0. 0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0. 0. 0.]]]",-1,"[('0000', 0.004008016032064128), ('0001', 0.026052104208416832), ('0002', 0.03206412825651302), ('0003', 0.03006012024048096), ('0004', 0.03006012024048096), ('0005', 0.004008016032064128), ('0006', 0.04408817635270541), ('0100', 0.012024048096192385), ('0101', 0.018036072144288578), ('0103', 0.008016032064128256), ('0104', 0.03206412825651302), ('0105', 0.04809619238476954), ('0106', 0.004008016032064128), ('0200', 0.012024048096192385), ('0201', 0.012024048096192385), ('0202', 0.026052104208416832), ('0203', 0.004008016032064128), ('0204', 0.036072144288577156), ('0205', 0.012024048096192385), ('0206', 0.008016032064128256), ('0300', 0.05811623246492986), ('0301', 0.004008016032064128), ('0302', 0.026052104208416832), ('0304', 0.05811623246492986), ('0305', 0.01603206412825651), ('0306', 0.004008016032064128), ('0400', 0.004008016032064128), ('0401', 0.02404809619238477), ('0402', 0.03807615230460922), ('0403', 0.03206412825651302), ('0406', 0.02404809619238477), ('0500', 0.008016032064128256), ('0501', 0.04008016032064128), ('0502', 0.004008016032064128), ('0503', 0.012024048096192385), ('0504', 0.04609218436873747), ('0506', 0.06613226452905811), ('0600', 0.018036072144288578), ('0601', 0.02404809619238477), ('0602', 0.022044088176352707), ('0603', 0.004008016032064128), ('0604', 0.02404809619238477), ('0605', 0.01603206412825651), ('0606', 0.02404809619238477)]"
"[[[1. 0. 0. 1. 0. 0. 0.]
  [1. 0. 0. 1. 0. 0. 0.]
  [0. 1. 0. 1. 0. 0. 0.]
  [1. 0. 0. 1. 0. 0. 0.]
  [1. 0. 0. 0. 1. 0. 0.]
  [1. 0. 0. 0. 1. 0. 0.]
  [1. 0. 0. 0. 0. 1. 0.]]

 [[0. 0. 0. 0. 0. 1. 1.]
  [0. 0. 0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0. 0. 0.]
  [0. 1. 0. 0. 0. 1. 1.]
  [0. 1. 0. 0. 0. 0. 0.]
  [0. 1. 1. 1. 0. 1. 1.]
  [0. 0. 0. 1. 1. 0. 0.]]]",-1,"[('0001', 0.043478260869565216), ('0002', 0.043478260869565216), ('0004', 0.043478260869565216), ('0101', 0.043478260869565216), ('0102', 0.043478260869565216), ('0104', 0.043478260869565216), ('0105', 0.043478260869565216), ('0106', 0.043478260869565216), ('0200', 0.043478260869565216), ('0202', 0.08695652173913043), ('0204', 0.043478260869565216), ('0205', 0.043478260869565216), ('0206', 0.043478260869565216), ('0302', 0.043478260869565216), ('0304', 0.043478260869565216), ('0402', 0.043478260869565216), ('0403', 0.043478260869565216), ('0405', 0.043478260869565216), ('0406', 0.043478260869565216), ('0601', 0.043478260869565216), ('0602', 0.043478260869565216), ('0606', 0.043478260869565216)]"
"[[[0. 0. 0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0. 0. 0.]]

 [[0. 0. 0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0. 0. 0.]]]",1,"[('0000', 0.014028056112224449), ('0001', 0.026052104208416832), ('0002', 0.01603206412825651), ('0003', 0.012024048096192385), ('0004', 0.03006012024048096), ('0005', 0.01603206412825651), ('0006', 0.028056112224448898), ('0100', 0.02004008016032064), ('0101', 0.012024048096192385), ('0102', 0.014028056112224449), ('0103', 0.008016032064128256), ('0104', 0.04208416833667335), ('0105', 0.026052104208416832), ('0106', 0.028056112224448898), ('0200', 0.01603206412825651), ('0201', 0.03206412825651302), ('0202', 0.01603206412825651), ('0203', 0.012024048096192385), ('0204', 0.008016032064128256), ('0205', 0.03206412825651302), ('0206', 0.01603206412825651), ('0300', 0.03006012024048096), ('0301', 0.026052104208416832), ('0302', 0.008016032064128256), ('0303', 0.050100200400801605), ('0304', 0.004008016032064128), ('0305', 0.050100200400801605), ('0306', 0.022044088176352707), ('0400', 0.004008016032064128), ('0401', 0.04208416833667335), ('0402', 0.03406813627254509), ('0403', 0.03807615230460922), ('0404', 0.008016032064128256), ('0405', 0.004008016032064128), ('0406', 0.01603206412825651), ('0500', 0.028056112224448898), ('0501', 0.008016032064128256), ('0502', 0.03206412825651302), ('0503', 0.012024048096192385), ('0504', 0.014028056112224449), ('0505', 0.01603206412825651), ('0506', 0.004008016032064128), ('0600', 0.01603206412825651), ('0601', 0.01603206412825651), ('0602', 0.03006012024048096), ('0603', 0.01603206412825651), ('0604', 0.01603206412825651), ('0605', 0.008016032064128256), ('0606', 0.022044088176352707)]"
"[[[0. 0. 0. 1. 0. 0. 0.]
  [1. 0. 0. 1. 0. 0. 0.]
  [0. 1. 0. 1. 0. 0. 0.]
  [1. 0. 0. 1. 0. 0. 0.]
  [1. 0. 0. 0. 1. 0. 0.]
  [0. 0. 0. 0. 1. 0. 0.]
  [1. 0. 0. 0. 0. 1. 0.]]

 [[0. 0. 0. 0. 0. 1. 1.]
  [0. 0. 0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0. 1. 1.]
  [0. 1. 0. 0. 0. 0. 0.]
  [0. 1. 1. 1. 0. 1. 1.]
  [0. 0. 0. 1. 1. 0. 0.]]]",1,"[('0000', 0.07194244604316546), ('0001', 0.02877697841726619), ('0002', 0.007194244604316547), ('0004', 0.03597122302158273), ('0101', 0.007194244604316547), ('0102', 0.007194244604316547), ('0104', 0.03597122302158273), ('0105', 0.02158273381294964), ('0106', 0.007194244604316547), ('0200', 0.07194244604316546), ('0202', 0.007194244604316547), ('0204', 0.07913669064748201), ('0205', 0.007194244604316547), ('0206', 0.007194244604316547), ('0301', 0.007194244604316547), ('0302', 0.02158273381294964), ('0304', 0.02158273381294964), ('0402', 0.05755395683453238), ('0403', 0.03597122302158273), ('0405', 0.02877697841726619), ('0406', 0.02158273381294964), ('0500', 0.37410071942446044), ('0601', 0.02158273381294964), ('0602', 0.007194244604316547), ('0606', 0.007194244604316547)]"
"[[[1. 0. 0. 1. 1. 0. 0.]
  [1. 0. 0. 1. 0. 0. 0.]
  [0. 1. 0. 1. 0. 0. 0.]
  [1. 0. 0. 1. 0. 0. 0.]
  [1. 0. 0. 0. 1. 0. 0.]
  [1. 0. 0. 0. 1. 0. 0.]
  [1. 0. 0. 0. 0. 1. 0.]]

 [[0. 0. 0. 0. 0. 1. 1.]
  [0. 0. 0. 0. 0. 0. 0.]
  [0. 0. 1. 0. 0. 0. 0.]
  [0. 1. 0. 0. 0. 1. 1.]
  [0. 1. 0. 0. 0. 0. 0.]
  [0. 1. 1. 1. 0. 1. 1.]
  [0. 0. 1. 1. 1. 0. 0.]]]",1,"[('0001', 0.5), ('0002', 0.5), ('0101', 0.0), ('0102', 0.0), ('0104', 0.0), ('0105', 0.0), ('0106', 0.0), ('0200', 0.0), ('0204', 0.0), ('0205', 0.0), ('0206', 0.0), ('0302', 0.0), ('0304', 0.0), ('0402', 0.0), ('0403', 0.0), ('0405', 0.0), ('0406', 0.0), ('0601', 0.0), ('0606', 0.0)]"
"[[[0. 0. 0. 0. 0. 0. 0.]
  [0. 0. 1. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0. 1. 0.]
  [0. 0. 0. 0. 0. 0. 0.]]

 [[0. 0. 0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0. 0. 0.]
  [0. 0. 0. 1. 0. 0. 0.]
  [0. 0. 0. 0. 0. 1. 0.]
  [0. 0. 0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0. 0. 0.]]]",1,"[('0000', 0.03006012024048096), ('0001', 0.01603206412825651), ('0002', 0.008016032064128256), ('0003', 0.05811623246492986), ('0004', 0.01603206412825651), ('0005', 0.02404809619238477), ('0006', 0.01603206412825651), ('0100', 0.008016032064128256), ('0101', 0.04208416833667335), ('0103', 0.012024048096192385), ('0104', 0.018036072144288578), ('0105', 0.02404809619238477), ('0106', 0.028056112224448898), ('0200', 0.012024048096192385), ('0201', 0.006012024048096192), ('0202', 0.008016032064128256), ('0203', 0.03006012024048096), ('0204', 0.008016032064128256), ('0205', 0.008016032064128256), ('0206', 0.018036072144288578), ('0300', 0.008016032064128256), ('0301', 0.04609218436873747), ('0302', 0.03206412825651302), ('0304', 0.006012024048096192), ('0305', 0.012024048096192385), ('0306', 0.006012024048096192), ('0400', 0.04609218436873747), ('0401', 0.012024048096192385), ('0402', 0.008016032064128256), ('0403', 0.006012024048096192), ('0404', 0.09218436873747494), ('0406', 0.006012024048096192), ('0500', 0.036072144288577156), ('0501', 0.052104208416833664), ('0502', 0.008016032064128256), ('0503', 0.008016032064128256), ('0504', 0.028056112224448898), ('0506', 0.012024048096192385), ('0600', 0.03206412825651302), ('0601', 0.018036072144288578), ('0602', 0.006012024048096192), ('0603', 0.03807615230460922), ('0604', 0.052104208416833664), ('0605', 0.008016032064128256), ('0606', 0.03006012024048096)]"
"[[[0. 0. 0. 0. 0. 0. 0.]
  [0. 0. 0. 1. 0. 0. 0.]
  [0. 1. 0. 0. 0. 0. 0.]
  [1. 0. 0. 1. 0. 0. 0.]
  [0. 0. 0. 0. 1. 0. 0.]
  [0. 0. 0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0. 0. 0.]]

 [[0. 0. 0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0. 1. 0.]
  [0. 1. 0. 0. 0. 0. 0.]
  [0. 0. 0. 1. 0. 0. 1.]
  [0. 0. 0. 0. 0. 0. 0.]]]",-1,"[('0000', 0.022044088176352707), ('0001', 0.026052104208416832), ('0002', 0.02004008016032064), ('0003', 0.04008016032064128), ('0004', 0.006012024048096192), ('0005', 0.02004008016032064), ('0006', 0.052104208416833664), ('0100', 0.014028056112224449), ('0101', 0.014028056112224449), ('0102', 0.04008016032064128), ('0104', 0.022044088176352707), ('0105', 0.028056112224448898), ('0106', 0.01603206412825651), ('0200', 0.022044088176352707), ('0202', 0.01603206412825651), ('0203', 0.014028056112224449), ('0204', 0.04008016032064128), ('0205', 0.026052104208416832), ('0206', 0.006012024048096192), ('0301', 0.022044088176352707), ('0302', 0.006012024048096192), ('0304', 0.04609218436873747), ('0306', 0.04008016032064128), ('0400', 0.028056112224448898), ('0402', 0.01603206412825651), ('0403', 0.03406813627254509), ('0405', 0.04408817635270541), ('0406', 0.04809619238476954), ('0500', 0.028056112224448898), ('0501', 0.006012024048096192), ('0502', 0.06813627254509018), ('0504', 0.028056112224448898), ('0505', 0.014028056112224449), ('0600', 0.01603206412825651), ('0601', 0.03206412825651302), ('0602', 0.014028056112224449), ('0603', 0.014028056112224449), ('0604', 0.028056112224448898), ('0605', 0.012024048096192385), ('0606', 0.01002004008016032)]"
"[[[0. 0. 0. 0. 0. 0. 0.]
  [0. 0. 1. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0. 0. 0.]]

 [[0. 0. 0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0. 0. 0.]
  [0. 0. 0. 1. 0. 0. 0.]
  [0. 0. 0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0. 0. 0.]]]",1,"[('0000', 0.056112224448897796), ('0001', 0.03006012024048096), ('0002', 0.012024048096192385), ('0003', 0.01603206412825651), ('0004', 0.012024048096192385), ('0005', 0.008016032064128256), ('0006', 0.01603206412825651), ('0100', 0.008016032064128256), ('0101', 0.006012024048096192), ('0103', 0.012024048096192385), ('0104', 0.02004008016032064), ('0105', 0.004008016032064128), ('0106', 0.008016032064128256), ('0200', 0.036072144288577156), ('0201', 0.03006012024048096), ('0202', 0.04809619238476954), ('0203', 0.004008016032064128), ('0204', 0.02404809619238477), ('0205', 0.02404809619238477), ('0206', 0.01603206412825651), ('0300', 0.03807615230460922), ('0301', 0.008016032064128256), ('0302', 0.028056112224448898), ('0304', 0.04008016032064128), ('0305', 0.004008016032064128), ('0306', 0.028056112224448898), ('0400', 0.004008016032064128), ('0401', 0.06212424849699399), ('0402', 0.008016032064128256), ('0403', 0.004008016032064128), ('0404', 0.018036072144288578), ('0405', 0.004008016032064128), ('0406', 0.03807615230460922), ('0500', 0.008016032064128256), ('0501', 0.05410821643286573), ('0502', 0.01603206412825651), ('0503', 0.03006012024048096), ('0504', 0.04609218436873747), ('0505', 0.06212424849699399), ('0506', 0.004008016032064128), ('0600', 0.04809619238476954), ('0601', 0.012024048096192385), ('0602', 0.01603206412825651), ('0603', 0.004008016032064128), ('0604', 0.004008016032064128), ('0605', 0.008016032064128256), ('0606', 0.012024048096192385)]"
"[[[0. 0. 0. 1. 0. 0. 0.]
  [1. 0. 0. 1. 0. 0. 0.]
  [0. 1. 0. 1. 0. 0. 0.]
  [1. 0. 0. 1. 0. 0. 0.]
  [0. 0. 0. 0. 1. 0. 0.]
  [0. 0. 0. 0. 1. 0. 0.]
  [1. 0. 0. 0. 0. 1. 0.]]

 [[0. 0. 0. 0. 0. 1. 0.]
  [0. 0. 0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0. 1. 0.]
  [0. 1. 0. 0. 0. 0. 0.]
  [0. 1. 1. 1. 0. 1. 1.]
  [0. 0. 0. 1. 1. 0. 0.]]]",-1,"[('0000', 0.05263157894736842), ('0001', 0.05263157894736842), ('0002', 0.05263157894736842), ('0004', 0.05263157894736842), ('0006', 0.05263157894736842), ('0101', 0.05263157894736842), ('0102', 0.05263157894736842), ('0104', 0.05263157894736842), ('0105', 0.05263157894736842), ('0106', 0.05263157894736842), ('0200', 0.05263157894736842), ('0202', 0.05263157894736842), ('0204', 0.05263157894736842), ('0205', 0.05263157894736842), ('0206', 0.05263157894736842), ('0301', 0.05263157894736842), ('0302', 0.05263157894736842), ('0304', 0.05263157894736842), ('0306', 0.05263157894736842), ('0400', 0.0), ('0402', 0.0), ('0403', 0.0), ('0405', 0.0), ('0406', 0.0), ('0500', 0.0), ('0601', 0.0), ('0602', 0.0), ('0606', 0.0)]"
"[[[0. 0. 0. 0. 0. 0. 0.]
  [0. 0. 0. 1. 0. 0. 0.]
  [0. 1. 0. 1. 0. 0. 0.]
  [1. 0. 0. 1. 0. 0. 0.]
  [0. 0. 0. 0. 1. 0. 0.]
  [0. 0. 0. 0. 1. 0. 0.]
  [0. 0. 0. 0. 0. 0. 0.]]

 [[0. 0. 0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0. 1. 0.]
  [0. 1. 0. 0. 0. 0. 0.]
  [0. 0. 1. 1. 0. 0. 1.]
  [0. 0. 0. 1. 1. 0. 0.]]]",1,"[('0000', 0.01002004008016032), ('0001', 0.04408817635270541), ('0002', 0.018036072144288578), ('0003', 0.014028056112224449), ('0004', 0.050100200400801605), ('0005', 0.04208416833667335), ('0006', 0.03006012024048096), ('0100', 0.028056112224448898), ('0101', 0.050100200400801605), ('0102', 0.03006012024048096), ('0104', 0.006012024048096192), ('0105', 0.06412825651302605), ('0106', 0.01002004008016032), ('0200', 0.018036072144288578), ('0202', 0.04008016032064128), ('0204', 0.014028056112224449), ('0205', 0.006012024048096192), ('0206', 0.036072144288577156), ('0301', 0.04008016032064128), ('0302', 0.02404809619238477), ('0304', 0.01002004008016032), ('0306', 0.01002004008016032), ('0400', 0.028056112224448898), ('0402', 0.006012024048096192), ('0403', 0.02404809619238477), ('0405', 0.05410821643286573), ('0406', 0.01002004008016032), ('0500', 0.006012024048096192), ('0501', 0.006012024048096192), ('0505', 0.052104208416833664), ('0600', 0.07014028056112225), ('0601', 0.02404809619238477), ('0602', 0.03006012024048096), ('0605', 0.06412825651302605), ('0606', 0.03006012024048096)]"
"[[[1. 1. 1. 1. 1. 0. 0.]
  [1. 0. 0. 1. 0. 0. 0.]
  [0. 1. 0. 1. 0. 0. 0.]
  [1. 0. 0. 1. 0. 0. 0.]
  [1. 0. 0. 0. 1. 0. 0.]
  [1. 0. 0. 0. 1. 0. 0.]
  [1. 0. 0. 0. 0. 1. 0.]]

 [[0. 0. 0. 0. 0. 1. 1.]
  [0. 0. 0. 0. 0. 0. 0.]
  [0. 0. 1. 0. 0. 0. 1.]
  [0. 1. 0. 0. 0. 1. 1.]
  [0. 1. 0. 0. 0. 0. 0.]
  [0. 1. 1. 1. 0. 1. 1.]
  [0. 0. 1. 1. 1. 0. 0.]]]",-1,"[('0101', 0.0625), ('0102', 0.0625), ('0104', 0.0625), ('0105', 0.0625), ('0106', 0.0625), ('0200', 0.0625), ('0204', 0.0625), ('0205', 0.0625), ('0302', 0.0625), ('0304', 0.0625), ('0402', 0.0625), ('0403', 0.0625), ('0405', 0.0625), ('0406', 0.0625), ('0601', 0.0625), ('0606', 0.0625)]"
"[[[0. 0. 0. 0. 0. 0. 0.]
  [0. 0. 1. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0. 1. 0.]
  [0. 0. 0. 0. 0. 0. 0.]]

 [[0. 0. 0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0. 0. 0.]
  [0. 0. 0. 1. 0. 0. 0.]
  [0. 0. 0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0. 0. 0.]]]",-1,"[('0000', 0.012024048096192385), ('0001', 0.04609218436873747), ('0002', 0.01603206412825651), ('0003', 0.006012024048096192), ('0004', 0.018036072144288578), ('0005', 0.006012024048096192), ('0006', 0.02404809619238477), ('0100', 0.008016032064128256), ('0101', 0.02404809619238477), ('0103', 0.022044088176352707), ('0104', 0.006012024048096192), ('0105', 0.03406813627254509), ('0106', 0.03406813627254509), ('0200', 0.03807615230460922), ('0201', 0.006012024048096192), ('0202', 0.018036072144288578), ('0203', 0.03807615230460922), ('0204', 0.02404809619238477), ('0205', 0.022044088176352707), ('0206', 0.022044088176352707), ('0300', 0.008016032064128256), ('0301', 0.04208416833667335), ('0302', 0.008016032064128256), ('0304', 0.03006012024048096), ('0305', 0.05811623246492986), ('0306', 0.008016032064128256), ('0400', 0.022044088176352707), ('0401', 0.04408817635270541), ('0402', 0.006012024048096192), ('0403', 0.012024048096192385), ('0404', 0.008016032064128256), ('0405', 0.08016032064128256), ('0406', 0.03006012024048096), ('0500', 0.008016032064128256), ('0501', 0.04208416833667335), ('0502', 0.008016032064128256), ('0503', 0.006012024048096192), ('0504', 0.022044088176352707), ('0506', 0.008016032064128256), ('0600', 0.04609218436873747), ('0601', 0.012024048096192385), ('0602', 0.008016032064128256), ('0603', 0.022044088176352707), ('0604', 0.01603206412825651), ('0605', 0.012024048096192385), ('0606', 0.008016032064128256)]"
"[[[0. 0. 0. 0. 0. 0. 0.]
  [0. 0. 0. 1. 0. 0. 0.]
  [0. 1. 0. 1. 0. 0. 0.]
  [1. 0. 0. 1. 0. 0. 0.]
  [0. 0. 0. 0. 1. 0. 0.]
  [0. 0. 0. 0. 1. 0. 0.]
  [1. 0. 0. 0. 0. 0. 0.]]

 [[0. 0. 0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0. 1. 0.]
  [0. 1. 0. 0. 0. 0. 0.]
  [0. 1. 1. 1. 0. 0. 1.]
  [0. 0. 0. 1. 1. 0. 0.]]]",1,"[('0000', 0.01603206412825651), ('0001', 0.02004008016032064), ('0002', 0.01002004008016032), ('0003', 0.012024048096192385), ('0004', 0.04809619238476954), ('0005', 0.02004008016032064), ('0006', 0.04809619238476954), ('0100', 0.028056112224448898), ('0101', 0.03406813627254509), ('0102', 0.028056112224448898), ('0104', 0.012024048096192385), ('0105', 0.012024048096192385), ('0106', 0.02004008016032064), ('0200', 0.04809619238476954), ('0202', 0.028056112224448898), ('0204', 0.01603206412825651), ('0205', 0.03206412825651302), ('0206', 0.056112224448897796), ('0301', 0.03807615230460922), ('0302', 0.028056112224448898), ('0304', 0.03406813627254509), ('0306', 0.02004008016032064), ('0400', 0.08216432865731463), ('0402', 0.06613226452905811), ('0403', 0.028056112224448898), ('0405', 0.02004008016032064), ('0406', 0.006012024048096192), ('0500', 0.006012024048096192), ('0505', 0.006012024048096192), ('0601', 0.02004008016032064), ('0602', 0.006012024048096192), ('0605', 0.13827655310621242), ('0606', 0.012024048096192385)]"
"[[[0. 0. 0. 1. 0. 0. 0.]
  [1. 0. 0. 1. 0. 0. 0.]
  [0. 1. 0. 1. 0. 0. 0.]
  [1. 0. 0. 1. 0. 0. 0.]
  [1. 0. 0. 0. 1. 0. 0.]
  [1. 0. 0. 0. 1. 0. 0.]
  [1. 0. 0. 0. 0. 1. 0.]]

 [[0. 0. 0. 0. 0. 1. 1.]
  [0. 0. 0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0. 0. 0.]
  [0. 1. 0. 0. 0. 1. 1.]
  [0. 1. 0. 0. 0. 0. 0.]
  [0. 1. 1. 1. 0. 1. 1.]
  [0. 0. 0. 1. 1. 0. 0.]]]",1,"[('0000', 0.2), ('0001', 0.2), ('0002', 0.2), ('0004', 0.2), ('0101', 0.2), ('0102', 0.0), ('0104', 0.0), ('0105', 0.0), ('0106', 0.0), ('0200', 0.0), ('0202', 0.0), ('0204', 0.0), ('0205', 0.0), ('0206', 0.0), ('0302', 0.0), ('0304', 0.0), ('0402', 0.0), ('0403', 0.0), ('0405', 0.0), ('0406', 0.0), ('0601', 0.0), ('0602', 0.0), ('0606', 0.0)]"
"[[[0. 0. 0. 0. 0. 0. 0.]
  [0. 0. 0. 1. 0. 0. 0.]
  [0. 1. 0. 0. 0. 0. 0.]
  [0. 0. 0. 1. 0. 0. 0.]
  [0. 0. 0. 0. 1. 0. 0.]
  [0. 0. 0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0. 0. 0.]]

 [[0. 0. 0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0. 1. 0.]
  [0. 1. 0. 0. 0. 0. 0.]
  [0. 0. 0. 1. 0. 0. 1.]
  [0. 0. 0. 0. 0. 0. 0.]]]",1,"[('0000', 0.052104208416833664), ('0001', 0.02404809619238477), ('0002', 0.02404809619238477), ('0003', 0.036072144288577156), ('0004', 0.004008016032064128), ('0005', 0.012024048096192385), ('0006', 0.04008016032064128), ('0100', 0.008016032064128256), ('0101', 0.012024048096192385), ('0102', 0.004008016032064128), ('0104', 0.01603206412825651), ('0105', 0.004008016032064128), ('0106', 0.014028056112224449), ('0200', 0.052104208416833664), ('0202', 0.03206412825651302), ('0203', 0.022044088176352707), ('0204', 0.050100200400801605), ('0205', 0.004008016032064128), ('0206', 0.06412825651302605), ('0300', 0.06613226452905811), ('0301', 0.03006012024048096), ('0302', 0.004008016032064128), ('0304', 0.01603206412825651), ('0306', 0.01603206412825651), ('0400', 0.03206412825651302), ('0402', 0.012024048096192385), ('0403', 0.01603206412825651), ('0405', 0.008016032064128256), ('0406', 0.03807615230460922), ('0500', 0.004008016032064128), ('0501', 0.04408817635270541), ('0502', 0.04208416833667335), ('0504', 0.052104208416833664), ('0505', 0.04408817635270541), ('0600', 0.004008016032064128), ('0601', 0.01603206412825651), ('0602', 0.008016032064128256), ('0603', 0.004008016032064128), ('0604', 0.03807615230460922), ('0605', 0.014028056112224449), ('0606', 0.01603206412825651)]"
